SA4_CODE_2021,MOL_SAL_Filipin_UOLSE_NWorNAA,MOL_SAL_Filipin_UOLSE_Tot,MOL_SAL_Filipin_NS,MOL_SAL_Filipin_Tot,MOL_SAL_Indon_SEO,MOL_SAL_Indon_UOLSE_VWorW,MOL_SAL_Indon_UOLSE_NWorNAA,MOL_SAL_Indon_UOLSE_Tot,MOL_SAL_Indon_NS,MOL_SAL_Indon_Tot,MOL_SAL_Tagalog_SEO,MOL_SAL_Tagalog_UOLSE_VWorW,MOL_SAL_Tagalog_UOLSE_NWorNAA,MOL_SAL_Tagalog_UOLSE_Tot,MOL_SAL_Tagalog_NS,MOL_SAL_Tagalog_Tot,MOL_SAL_Oth_SEO,MOL_SAL_Oth_UOLSE_VWorW,MOL_SAL_Oth_UOLSE_NWorNAA,MOL_SAL_Oth_UOLSE_Tot,MOL_SAL_Oth_NS,MOL_SAL_Oth_Tot,MOL_SAL_Tot_SEO,MOL_SAL_Tot_UOLSE_VWorW,MOL_SAL_Tot_UOLSE_NWorNAA,MOL_SAL_Tot_UOLSE_Tot,MOL_SAL_Tot_NS,MOL_SAL_Tot_Tot,MOL_Spanish_SEO,MOL_Spanish_UOLSE_VWorW,MOL_Spanish_UOLSE_NWorNAA,MOL_Spanish_UOLSE_Tot,MOL_Spanish_NS,MOL_Spanish_Tot,MOL_Tamil_SEO,MOL_Tamil_UOLSE_VWorW,MOL_Tamil_UOLSE_NWorNAA,MOL_Tamil_UOLSE_Tot,MOL_Tamil_NS,MOL_Tamil_Tot,MOL_Thai_SEO,MOL_Thai_UOLSE_VWorW,MOL_Thai_UOLSE_NWorNAA,MOL_Thai_UOLSE_Tot,MOL_Thai_NS,MOL_Thai_Tot,MOL_Turkish_SEO,MOL_Turkish_UOLSE_VWorW,MOL_Turkish_UOLSE_NWorNAA,MOL_Turkish_UOLSE_Tot,MOL_Turkish_NS,MOL_Turkish_Tot,MOL_Vietnamese_SEO,MOL_Vietnamese_UOLSE_VWorW,MOL_Vietnamese_UOLSE_NWorNAA,MOL_Vietnamese_UOLSE_Tot,MOL_Vietnamese_NS,MOL_Vietnamese_Tot,MOL_Oth_SEO,MOL_Oth_UOLSE_VWorW,MOL_Oth_UOLSE_NWorNAA,MOL_Oth_UOLSE_Tot,MOL_Oth_NS,MOL_Oth_Tot,MOL_Tot_SEO,MOL_Tot_UOLSE_VWorW,MOL_Tot_UOLSE_NWorNAA,MOL_Tot_UOLSE_Tot,MOL_Tot_NS,MOL_Tot_Tot,M_LUatH_NS_SEO,M_LUatH_NS_UOLSE_VWorW,M_LUatH_NS_UOLSE_NWorNAA,M_LUatH_NS_UOLSE_Tot,M_LUatH_NS_NS,M_LUatH_NS_Tot,M_Tot_SEO,M_Tot_UOLSE_VWorW,M_Tot_UOLSE_NWorNAA,M_Tot_UOLSE_Tot,M_Tot_NS,M_Tot_Tot,FSEO_SEO,FSEO_UOLSE_VWorW,FSEO_UOLSE_NWorNAA,FSEO_UOLSE_Tot,FSEO_NS,FSEO_Tot,FOL_Afrikaans_SEO,FOL_Afrikaans_UOLSE_VWorW,FOL_Afrikaans_UOLSE_NWorNAA,FOL_Afrikaans_UOLSE_Tot,FOL_Afrikaans_NS,FOL_Afrikaans_Tot,FOL_Arabic_SEO,FOL_Arabic_UOLSE_VWorW,FOL_Arabic_UOLSE_NWorNAA,FOL_Arabic_UOLSE_Tot,FOL_Arabic_NS,FOL_Arabic_Tot,FOL_AIndLng_SEO,FOL_AIndLng_UOLSE_VWorW,FOL_AIndLng_UOLSE_NWorNAA,FOL_AIndLng_UOLSE_Tot,FOL_AIndLng_NS,FOL_AIndLng_Tot,FOL_CL_Canton_SEO,FOL_CL_Canton_UOLSE_VWorW,FOL_CL_Canton_UOLSE_NWorNAA,FOL_CL_Canton_UOLSE_Tot,FOL_CL_Canton_NS,FOL_CL_Canton_Tot,FOL_CL_Mandarin_SEO,FOL_CL_Mandarin_UOLSE_VWorW,FOL_CL_Mandarin_UOLSE_NWorNAA,FOL_CL_Mandarin_UOLSE_Tot,FOL_CL_Mandarin_NS,FOL_CL_Mandarin_Tot,FOL_CL_Oth_SEO,FOL_CL_Oth_UOLSE_VWorW,FOL_CL_Oth_UOLSE_NWorNAA,FOL_CL_Oth_UOLSE_Tot,FOL_CL_Oth_NS,FOL_CL_Oth_Tot,FOL_CL_Tot_SEO,FOL_CL_Tot_UOLSE_VWorW,FOL_CL_Tot_UOLSE_NWorNAA,FOL_CL_Tot_UOLSE_Tot,FOL_CL_Tot_NS,FOL_CL_Tot_Tot,FOL_Croatian_SEO,FOL_Croatian_UOLSE_VWorW,FOL_Croatian_UOLSE_NWorNAA,FOL_Croatian_UOLSE_Tot,FOL_Croatian_NS,FOL_Croatian_Tot,FOL_French_SEO,FOL_French_UOLSE_VWorW,FOL_French_UOLSE_NWorNAA,FOL_French_UOLSE_Tot,FOL_French_NS,FOL_French_Tot,FOL_German_SEO,FOL_German_UOLSE_VWorW,FOL_German_UOLSE_NWorNAA,FOL_German_UOLSE_Tot,FOL_German_NS,FOL_German_Tot,FOL_Greek_SEO,FOL_Greek_UOLSE_VWorW,FOL_Greek_UOLSE_NWorNAA,FOL_Greek_UOLSE_Tot,FOL_Greek_NS,FOL_Greek_Tot,FOL_IAL_Bengali_SEO,FOL_IAL_Bengali_UOLSE_VWorW,FOL_IAL_Bengali_UOLSE_NWorNAA,FOL_IAL_Bengali_UOLSE_Tot,FOL_IAL_Bengali_NS,FOL_IAL_Bengali_Tot,FOL_IAL_Guj_SEO,FOL_IAL_Guj_UOLSE_VWorW,FOL_IAL_Guj_UOLSE_NWorNAA,FOL_IAL_Guj_UOLSE_Tot,FOL_IAL_Guj_NS,FOL_IAL_Guj_Tot,FOL_IAL_Hindi_SEO,FOL_IAL_Hindi_UOLSE_VWorW,FOL_IAL_Hindi_UOLSE_NWorNAA,FOL_IAL_Hindi_UOLSE_Tot,FOL_IAL_Hindi_NS,FOL_IAL_Hindi_Tot,FOL_IAL_Nepali_SEO,FOL_IAL_Nepali_UOLSE_VWorW,FOL_IAL_Nepali_UOLSE_NWorNAA,FOL_IAL_Nepali_UOLSE_Tot,FOL_IAL_Nepali_NS,FOL_IAL_Nepali_Tot,FOL_IAL_Punjabi_SEO,FOL_IAL_Punjabi_UOLSE_VWorW,FOL_IAL_Punjabi_UOLSE_NWorNAA,FOL_IAL_Punjabi_UOLSE_Tot,FOL_IAL_Punjabi_NS,FOL_IAL_Punjabi_Tot,FOL_IAL_Sinhal_SEO,FOL_IAL_Sinhal_UOLSE_VWorW,FOL_IAL_Sinhal_UOLSE_NWorNAA,FOL_IAL_Sinhal_UOLSE_Tot,FOL_IAL_Sinhal_NS,FOL_IAL_Sinhal_Tot,FOL_IAL_Urdu_SEO,FOL_IAL_Urdu_UOLSE_VWorW,FOL_IAL_Urdu_UOLSE_NWorNAA,FOL_IAL_Urdu_UOLSE_Tot,FOL_IAL_Urdu_NS,FOL_IAL_Urdu_Tot,FOL_IAL_Oth_SEO,FOL_IAL_Oth_UOLSE_VWorW,FOL_IAL_Oth_UOLSE_NWorNAA,FOL_IAL_Oth_UOLSE_Tot
204,6,121,3,126,..,14,3,18,0,18,..,122,4,127,0,127,..,39,9,41,0,41,..,290,17,311,3,314,..,122,9,132,0,131,..,34,0,42,0,42,..,64,16,81,5,84,..,24,0,24,0,25,..,105,49,149,0,149,..,733,132,862,28,893,..,3865,538,4404,74,4477,..,228,28,260,6022,6280,80408,4096,569,4659,6095,91165,82777,..,..,..,..,82777,..,59,0,63,0,63,..,60,8,70,3,75,..,31,0,34,0,34,..,56,10,71,0,72,..,250,79,329,5,336,..,13,5,16,0,16,..,324,101,419,5,427,..,91,13,101,0,105,..,132,4,132,0,138,..,290,3,292,3,302,..,114,11,123,5,132,..,23,0,28,0,28,..,43,6,47,0,47,..,104,10,109,0,112,..,136,41,177,4,180,..,199,25,223,6,229,..,74,4,71,0,71,..,51,8,57,3,58,..,13,0,12
205,7,167,3,173,..,61,9,67,0,62,..,168,3,173,3,173,..,75,17,95,0,95,..,467,32,498,3,507,..,225,20,252,0,254,..,100,6,102,3,108,..,76,32,108,3,115,..,29,0,29,0,29,..,159,73,237,5,236,..,1233,202,1431,31,1470,..,6021,806,6827,97,6925,..,376,37,419,10659,11071,129834,6403,841,7242,10758,147833,134649,..,..,..,..,134649,..,141,4,143,0,143,..,117,20,133,3,138,..,40,4,43,0,43,..,100,43,143,0,143,..,431,139,568,0,565,..,28,9,34,0,33,..,557,187,741,6,747,..,85,14,95,0,97,..,153,5,158,0,164,..,392,11,398,5,404,..,294,60,355,6,357,..,29,0,35,0,35,..,27,5,32,0,32,..,132,10,142,5,138,..,57,3,58,0,58,..,267,26,289,4,294,..,151,5,157,0,163,..,82,12,90,0,90,..,24,0,24
206,6,618,0,619,..,1647,72,1721,12,1730,..,636,9,645,5,654,..,521,23,547,3,549,..,3421,109,3532,23,3552,..,4643,333,4970,39,5013,..,966,39,997,15,1016,..,803,190,1001,7,1006,..,1112,193,1306,8,1311,..,3229,794,4016,24,4045,..,7305,790,8089,201,8287,..,71076,9374,80453,719,81176,..,1040,144,1182,15993,17174,201600,72119,9516,81633,16713,299941,205627,..,..,..,..,205627,..,189,0,189,0,191,..,2837,594,3432,13,3444,..,69,0,68,0,72,..,4413,1032,5440,28,5468,..,14770,2995,17770,79,17849,..,717,222,935,3,943,..,19900,4249,24149,109,24259,..,576,60,640,7,648,..,1983,69,2057,23,2080,..,1382,22,1407,28,1429,..,6531,2253,8782,53,8831,..,452,18,472,5,475,..,430,20,448,0,451,..,2613,65,2677,20,2701,..,1049,35,1089,6,1094,..,471,22,496,4,497,..,673,20,690,7,696,..,401,30,428,7,434,..,660,27,683
207,3,228,0,230,..,704,42,746,8,746,..,242,5,246,0,243,..,187,4,193,4,195,..,1351,57,1405,11,1420,..,824,62,883,6,890,..,833,26,864,4,868,..,236,32,268,0,271,..,235,34,268,4,272,..,1620,260,1880,12,1894,..,2605,278,2888,106,2993,..,56092,10780,66879,637,67515,..,535,84,619,5279,5900,106386,56633,10864,67501,5912,179806,110019,..,..,..,..,110019,..,172,0,172,0,172,..,1423,136,1560,5,1568,..,16,0,16,0,16,..,8539,2323,10864,70,10932,..,20455,7771,28229,216,28443,..,1037,316,1353,9,1360,..,30029,10410,40439,293,40737,..,307,42,345,0,350,..,640,18,654,9,661,..,534,10,546,8,553,..,6040,1180,7220,27,7241,..,266,10,284,0,284,..,581,47,630,3,637,..,1705,60,1764,10,1770,..,212,8,222,0,222,..,611,48,660,0,660,..,1034,29,1064,11,1075,..,485,24,505,0,506,..,391,19,414
208,9,270,0,271,..,372,25,394,4,401,..,308,10,315,3,323,..,136,3,140,0,141,..,1081,43,1125,14,1135,..,1429,96,1524,18,1544,..,702,18,722,9,731,..,235,29,263,5,266,..,475,59,526,4,531,..,918,126,1041,10,1054,..,5647,447,6091,125,6213,..,40128,4860,44987,489,45482,..,672,77,750,6157,6911,150958,40805,4937,45742,6648,203350,159382,..,..,..,..,159382,..,300,4,303,0,310,..,696,67,767,7,775,..,17,0,17,0,17,..,1808,365,2173,20,2187,..,7151,2184,9338,60,9397,..,344,99,447,3,452,..,9307,2651,11954,79,12038,..,387,42,432,0,435,..,1328,48,1378,18,1401,..,966,24,995,5,1002,..,5810,1266,7075,23,7102,..,228,19,248,0,248,..,647,49,700,9,706,..,1534,74,1608,12,1619,..,391,13,408,0,405,..,378,11,390,5,395,..,500,7,516,4,515,..,132,8,139,5,144,..,352,15,367
209,22,758,15,768,..,413,29,442,9,449,..,843,26,873,10,884,..,366,37,402,0,400,..,2354,119,2474,28,2503,..,1343,123,1460,13,1477,..,1681,128,1813,22,1833,..,247,47,299,4,302,..,1056,206,1268,5,1264,..,3070,979,4046,33,4073,..,7349,1005,8351,221,8572,..,74141,11707,85849,930,86780,..,1175,211,1387,10142,11529,168573,75320,11910,87232,11073,266882,171343,..,..,..,..,171343,..,224,3,228,0,232,..,6735,1437,8170,51,8225,..,82,0,88,6,89,..,1854,660,2516,17,2533,..,5324,2355,7681,68,7751,..,395,179,576,6,579,..,7578,3194,10770,85,10859,..,836,132,964,9,968,..,603,9,620,4,623,..,602,13,611,12,621,..,6499,1409,7904,58,7964,..,451,27,479,5,484,..,757,71,833,8,839,..,3000,193,3186,20,3211,..,1446,121,1565,8,1573,..,4967,556,5520,56,5573,..,1706,124,1828,12,1841,..,1280,126,1403,28,1429,..,450,14,464
210,25,735,7,743,..,237,17,255,6,259,..,877,15,894,8,903,..,324,27,349,4,356,..,2141,87,2230,31,2259,..,1188,134,1322,15,1336,..,690,36,726,13,739,..,220,60,279,0,284,..,6948,1539,8491,75,8569,..,1666,453,2117,11,2130,..,11299,2949,14241,223,14466,..,73707,11794,85499,943,86436,..,1351,321,1670,10038,11708,112800,75053,12113,87168,10983,210949,113298,..,..,..,..,113298,..,95,0,95,0,95,..,11574,2837,14419,100,14519,..,18,0,25,0,25,..,768,311,1079,0,1081,..,1487,442,1931,24,1958,..,122,43,169,0,172,..,2377,803,3183,27,3206,..,911,146,1056,7,1066,..,302,15,317,7,324,..,319,15,325,7,329,..,3238,689,3930,28,3960,..,606,74,678,5,681,..,444,34,476,5,479,..,2388,160,2543,21,2567,..,2432,313,2746,21,2768,..,5475,703,6182,96,6273,..,2160,183,2345,14,2358,..,3479,404,3887,68,3949,..,353,17,366
211,13,415,5,415,..,576,30,610,9,618,..,498,17,519,3,523,..,217,12,233,0,233,..,1699,70,1764,16,1781,..,840,71,912,12,925,..,1082,31,1117,4,1118,..,270,37,308,0,312,..,161,19,184,0,188,..,1084,274,1355,9,1365,..,4851,1438,6292,170,6462,..,44035,7744,51778,584,52364,..,835,166,999,7728,8726,192455,44872,7912,52776,8315,253546,197588,..,..,..,..,197588,..,366,3,370,0,367,..,1010,117,1128,10,1132,..,36,7,40,0,40,..,4924,1535,6455,53,6508,..,10924,3860,14779,173,14950,..,670,175,846,0,845,..,16519,5564,22078,230,22305,..,321,39,362,3,365,..,470,13,488,3,494,..,1179,29,1206,6,1215,..,2009,247,2262,22,2282,..,251,14,262,0,260,..,783,73,855,4,856,..,1679,85,1765,13,1783,..,305,29,335,4,341,..,1127,102,1226,10,1236,..,1938,125,2063,14,2074,..,389,29,421,4,422,..,458,18,476
212,56,2014,14,2030,..,1541,169,1712,21,1732,..,2315,59,2379,22,2401,..,1530,381,1915,23,1938,..,7343,675,8015,88,8103,..,2694,362,3058,30,3090,..,6182,477,6659,65,6721,..,532,174,707,11,713,..,1595,300,1898,10,1907,..,8936,3315,12252,84,12337,..,28612,6170,34785,494,35281,..,161227,29299,190526,1857,192386,..,2659,716,3370,18869,22240,215040,163889,30013,193900,20722,429665,212313,..,..,..,..,212313,..,427,6,435,0,438,..,4468,711,5185,41,5218,..,29,0,29,0,29,..,6129,2275,8396,47,8443,..,16912,6943,23859,180,24037,..,1634,694,2329,9,2341,..,24671,9912,34584,237,34815,..,1213,230,1444,16,1460,..,1846,67,1916,15,1934,..,751,20,769,14,779,..,7890,2087,9978,73,10043,..,1553,93,1642,12,1655,..,2635,255,2897,30,2925,..,6559,380,6937,55,6987,..,796,76,870,16,884,..,11661,1302,12966,142,13104,..,11049,788,11832,103,11937,..,2706,347,3048,37,3090,..,1493,82,1570
213,89,3338,40,3378,..,1385,99,1485,27,1512,..,4587,130,4716,37,4754,..,908,76,992,9,1002,..,10134,395,10527,111,10637,..,3842,521,4365,45,4414,..,3366,234,3593,66,3657,..,518,99,615,4,622,..,1851,318,2164,19,2186,..,18252,7298,25551,221,25778,..,29280,5409,34687,618,35304,..,160153,26231,186389,2212,188596,..,2435,553,2988,24824,27816,210456,162592,26785,189374,27038,426866,208094,..,..,..,..,208094,..,379,13,384,9,391,..,7261,1210,8468,56,8529,..,67,4,68,0,69,..,3884,1677,5557,30,5586,..,6666,2679,9350,94,9444,..,1041,436,1479,3,1479,..,11591,4794,16386,123,16509,..,2589,540,3127,21,3147,..,804,45,851,10,865,..,726,26,754,10,763,..,4758,1137,5893,24,5916,..,2630,262,2897,36,2930,..,3479,357,3834,38,3876,..,9312,674,9988,93,10083,..,1678,169,1846,23,1864,..,14959,1671,16624,230,16859,..,2274,165,2437,17,2457,..,5432,578,6009,93,6107,..,1398,96,1497
214,5,211,0,210,..,92,4,90,0,93,..,195,3,199,0,203,..,56,0,58,0,58,..,538,17,553,9,561,..,454,45,503,5,511,..,178,11,186,0,186,..,143,20,158,5,160,..,119,17,130,0,130,..,146,33,180,0,183,..,1658,251,1914,49,1965,..,10128,1226,11349,168,11522,..,463,27,495,7542,8035,130157,10586,1252,11839,7714,149718,136923,..,..,..,..,136923,..,203,3,209,4,214,..,316,38,356,3,365,..,15,0,15,0,15,..,267,54,319,8,320,..,740,305,1044,11,1055,..,33,12,53,0,51,..,1043,374,1417,12,1426,..,248,41,290,4,294,..,375,12,381,3,391,..,538,11,547,5,556,..,1073,192,1265,23,1289,..,18,0,23,0,21,..,36,3,38,0,38,..,241,18,264,0,261,..,44,0,52,0,51,..,198,16,216,6,223,..,126,15,142,0,140,..,30,0,29,0,29,..,41,0,42
215,3,131,6,140,..,52,21,69,0,74,..,154,9,162,0,159,..,285,175,456,11,462,..,613,211,821,13,832,..,54,7,63,0,63,..,67,10,77,0,84,..,54,79,133,3,143,..,174,70,239,0,240,..,224,196,424,13,437,..,1191,447,1639,39,1676,..,5062,1848,6913,129,7037,..,224,56,282,6516,6800,63820,5286,1906,7194,6644,77653,65444,..,..,..,..,65444,..,98,0,101,0,100,..,59,17,76,3,82,..,31,3,35,0,35,..,85,46,123,0,125,..,409,383,794,5,800,..,20,14,33,0,33,..,507,440,947,8,958,..,47,6,57,0,57,..,59,10,64,0,65,..,94,3,95,0,95,..,177,35,214,6,213,..,30,0,34,0,34,..,38,3,40,6,41,..,63,6,63,0,63,..,96,6,105,0,100,..,327,40,366,3,371,..,57,3,57,0,57,..,50,3,59,0,55,..,13,0,13
216,3,213,0,214,..,31,5,45,5,48,..,184,0,187,4,190,..,165,80,239,10,249,..,587,97,680,19,699,..,51,9,61,0,61,..,82,10,89,0,89,..,55,37,88,0,88,..,190,69,255,0,259,..,48,22,69,0,68,..,1164,423,1586,34,1619,..,6003,1403,7405,121,7528,..,244,34,283,5001,5289,55522,6251,1440,7686,5125,68342,56793,..,..,..,..,56793,..,44,0,46,0,46,..,501,220,722,5,725,..,63,0,63,5,68,..,61,24,88,0,88,..,292,224,511,14,521,..,8,7,14,0,14,..,362,256,615,14,628,..,27,4,34,0,32,..,39,0,42,0,42,..,78,0,83,4,88,..,127,22,147,3,149,..,33,0,36,0,36,..,85,15,100,0,102,..,100,12,110,0,110,..,54,15,71,0,71,..,655,138,794,6,802,..,107,8,118,3,123,..,98,9,106,0,106,..,35,0,35
217,0,102,0,103,..,33,3,40,0,38,..,65,0,69,0,69,..,72,9,76,0,79,..,274,13,285,5,290,..,69,3,73,0,76,..,25,6,25,0,25,..,41,9,50,0,50,..,15,0,15,3,18,..,68,32,105,0,105,..,366,70,440,27,460,..,2021,424,2450,48,2493,..,159,7,165,3907,4078,56569,2183,435,2615,3957,63143,58376,..,..,..,..,58376,..,70,0,71,0,72,..,47,5,49,0,54,..,14,0,14,0,14,..,37,4,44,0,45,..,213,159,367,9,376,..,10,13,19,0,19,..,255,171,430,8,438,..,12,4,19,0,19,..,69,0,69,0,69,..,94,0,92,0,97,..,48,5,53,0,53,..,17,4,16,0,16,..,9,0,9,0,9,..,41,0,42,0,42,..,55,0,61,0,55,..,64,4,71,0,71,..,64,0,66,7,69,..,13,0,13,0,13,..,3,0,3
297,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,0,0,0,24,24,9,5,0,5,24,36,0,..,..,..,..,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0
299,0,10,0,10,..,3,0,3,0,3,..,7,0,7,0,7,..,6,0,6,0,6,..,27,0,27,0,27,..,17,3,27,0,27,..,3,0,6,0,6,..,0,0,0,0,0,..,19,3,20,0,20,..,14,8,19,0,19,..,102,18,120,6,120,..,403,77,481,9,490,..,28,3,28,2206,2238,2445,428,84,510,2215,5170,2041,..,..,..,..,2041,..,0,0,0,0,0,..,37,3,38,0,38,..,0,0,0,0,0,..,7,0,15,0,15,..,51,16,61,0,61,..,4,0,4,0,4,..,60,18,78,0,78,..,0,0,4,0,4,..,14,0,15,0,15,..,12,0,9,0,9,..,14,0,14,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,13,0,13,0,13,..,4,0,4,0,4,..,5,0,7,0,7,..,9,0,9,0,9,..,0,0,4,0,4,..,0,0,0
301,3,194,5,198,..,35,3,40,0,39,..,249,8,259,3,257,..,38,4,40,6,42,..,514,21,534,11,543,..,481,47,529,3,530,..,97,6,99,0,99,..,95,18,111,3,114,..,35,3,36,0,36,..,195,47,244,4,245,..,1378,191,1572,39,1613,..,8434,876,9303,120,9428,..,364,28,392,3972,4359,103332,8789,901,9691,4093,117124,106881,..,..,..,..,106881,..,688,7,697,4,701,..,141,8,152,3,158,..,72,0,79,0,72,..,277,81,360,5,366,..,867,197,1065,9,1076,..,37,15,49,0,49,..,1176,293,1476,13,1490,..,131,14,146,0,143,..,371,12,385,7,390,..,408,14,423,5,428,..,329,30,356,0,358,..,15,0,17,0,20,..,129,10,138,4,144,..,388,14,406,0,405,..,64,3,68,0,68,..,367,48,413,6,418,..,160,11,166,5,169,..,40,6,43,0,43,..,63,3,68
302,7,459,5,465,..,103,8,110,0,112,..,617,5,619,5,625,..,105,5,114,0,108,..,1275,29,1303,20,1321,..,719,60,774,13,792,..,289,16,305,6,311,..,142,22,161,0,164,..,53,8,58,0,58,..,227,52,277,0,281,..,2229,370,2594,50,2643,..,16055,1669,17721,229,17950,..,411,54,464,3971,4434,86919,16461,1717,18182,4200,109298,90701,..,..,..,..,90701,..,230,0,234,3,235,..,341,85,429,3,433,..,88,0,91,0,91,..,701,194,899,5,904,..,1277,326,1600,11,1615,..,61,13,72,0,72,..,2047,531,2570,13,2591,..,67,8,73,0,73,..,249,16,264,3,265,..,321,14,336,0,336,..,235,14,249,0,248,..,125,6,133,0,133,..,339,31,374,3,376,..,1066,60,1129,6,1135,..,885,67,948,8,954,..,1465,191,1657,10,1668,..,236,13,248,0,248,..,97,8,108,0,108,..,211,6,222
303,12,544,5,545,..,402,25,427,8,436,..,801,11,811,12,821,..,266,8,276,3,283,..,2005,55,2056,24,2086,..,1576,177,1749,18,1768,..,781,35,812,8,822,..,266,36,300,0,308,..,179,19,196,0,200,..,1992,496,2486,32,2520,..,5390,804,6194,155,6351,..,52063,9107,61174,680,61853,..,839,169,1007,6601,7610,112954,52900,9279,62184,7276,182420,114562,..,..,..,..,114562,..,399,3,403,0,399,..,1423,242,1662,10,1671,..,124,6,134,4,141,..,4454,1383,5843,45,5888,..,13424,4710,18134,161,18292,..,509,235,741,5,739,..,18390,6331,24717,209,24922,..,327,55,381,5,381,..,466,25,493,8,503,..,482,7,491,11,503,..,1593,190,1781,11,1792,..,379,26,401,0,403,..,1431,145,1572,13,1589,..,1895,97,1994,21,2015,..,573,32,600,8,610,..,2710,309,3015,37,3051,..,865,50,912,5,916,..,1007,114,1117,7,1126,..,398,32,420
304,0,126,0,125,..,208,7,216,0,217,..,112,5,117,0,117,..,130,0,130,0,131,..,579,16,589,5,593,..,831,57,893,12,902,..,436,8,448,0,445,..,103,18,117,0,119,..,64,3,72,6,67,..,754,141,895,4,901,..,1610,176,1790,49,1835,..,14848,1287,16139,178,16314,..,289,18,317,2445,2759,73551,15142,1313,16455,2622,92626,75504,..,..,..,..,75504,..,457,3,455,4,459,..,314,39,356,4,356,..,35,0,35,0,35,..,903,158,1063,0,1064,..,2943,574,3518,26,3546,..,130,28,161,0,161,..,3974,759,4739,32,4772,..,50,0,50,0,53,..,453,11,461,4,462,..,545,11,557,6,560,..,120,3,127,0,126,..,249,16,266,0,267,..,249,15,264,0,264,..,622,16,643,7,643,..,199,10,212,0,212,..,215,24,239,0,241,..,409,24,433,0,434,..,148,10,157,3,157,..,160,6,170
305,9,271,3,270,..,222,12,230,6,237,..,327,9,337,0,342,..,124,0,132,0,136,..,937,33,967,13,977,..,2437,207,2645,30,2677,..,281,17,292,0,295,..,308,86,392,3,396,..,147,14,158,0,158,..,680,115,799,4,799,..,2589,230,2815,65,2884,..,23533,2237,25772,267,26033,..,444,71,515,7464,7975,110640,23980,2313,26288,7726,144652,110623,..,..,..,..,110623,..,292,0,291,0,299,..,448,57,503,3,511,..,75,3,80,0,84,..,1389,195,1581,10,1599,..,4495,737,5232,37,5262,..,209,44,254,0,254,..,6095,975,7069,48,7114,..,83,9,94,0,94,..,801,25,819,9,828,..,631,15,648,6,654,..,606,114,719,8,729,..,194,6,199,0,198,..,210,5,223,3,223,..,840,29,865,5,876,..,783,26,810,0,814,..,283,16,298,8,306,..,318,10,328,0,328,..,168,13,182,0,182,..,186,11,200
306,7,227,8,233,..,155,7,156,0,156,..,284,13,297,4,301,..,112,16,131,0,127,..,767,43,813,6,821,..,462,36,498,3,500,..,49,0,49,0,54,..,177,16,195,3,196,..,34,3,36,0,39,..,177,35,209,4,217,..,4553,550,5098,133,5236,..,13032,1620,14655,252,14909,..,787,105,896,11806,12703,98399,13823,1732,15554,12063,126014,98498,..,..,..,..,98498,..,214,0,214,0,214,..,84,0,87,3,91,..,2057,80,2135,56,2196,..,280,72,347,4,352,..,652,168,822,8,823,..,48,9,58,0,58,..,977,250,1228,5,1235,..,67,10,83,0,83,..,395,22,413,3,415,..,722,19,747,3,745,..,141,10,149,0,153,..,24,0,25,0,25,..,44,0,48,0,47,..,157,8,165,0,163,..,334,240,577,4,586,..,762,124,881,11,898,..,81,7,85,0,85,..,37,4,41,0,41,..,16,7,23
307,10,233,4,238,..,12,6,17,0,17,..,218,7,226,0,227,..,38,8,48,0,44,..,494,26,521,11,529,..,129,10,139,3,145,..,12,0,11,0,10,..,10,6,15,0,15,..,3,0,3,0,3,..,21,6,31,0,29,..,369,69,443,19,464,..,2087,279,2362,47,2410,..,158,29,188,5818,6005,55946,2249,305,2551,5866,64356,56220,..,..,..,..,56220,..,143,0,145,0,142,..,15,0,19,0,19,..,79,3,79,0,85,..,23,10,34,0,33,..,120,61,184,0,182,..,3,0,7,0,7,..,149,69,219,5,225,..,17,7,22,0,20,..,52,0,54,7,57,..,99,4,103,0,103,..,15,0,15,0,17,..,3,0,3,0,3,..,12,0,16,0,16,..,62,0,66,0,66,..,28,0,28,0,28,..,56,10,65,0,73,..,18,4,20,0,20,..,19,0,19,0,19,..,0,0,0
