SA3_CODE_2021,R_1_74_LT_Real_estate_agent,R_1_74_LT_Ste_terr_hsg_auth,R_1_74_LT_com_hou_pro,R_1_74_LT_Psn_not_Sme_hhd,R_1_74_LT_Other_Lld_type,R_1_74_LT_Lld_type_ns,R_1_74_Tot,R_75_99_LT_Real_estate_agent,R_75_99_LT_Ste_terr_hsg_auth,R_75_99_LT_com_hou_pro,R_75_99_LT_Psn_not_Sme_hhd,R_75_99_LT_Other_Lld_type,R_75_99_LT_Lld_type_ns,R_75_99_Tot,R_100_149_LT_Real_eSte_agent,R_100_149_LT_St_ter_hsg_aut,R_100_149_LT_com_hou_pro,R_100_149_LT_Psn_not_Sme_hhd,R_100_149_LT_Other_Lld_type,R_100_149_LT_Lld_type_ns,R_100_149_Tot,R_150_199_LT_Real_eSte_agent,R_150_199_LT_Ste_ter_hsg_aut,R_150_199_LT_com_hou_pro,R_150_199_LT_Psn_not_Sme_hhd,R_150_199_LT_Other_Lld_type,R_150_199_LT_Lld_type_ns,R_150_199_Tot,R_200_224_LT_Real_eSte_agent,R_200_224_LT_Ste_ter_hsg_aut,R_200_224_LT_com_hou_pro,R_200_224_LT_Psn_not_Sme_hhd,R_200_224_LT_Other_Lld_type,R_200_224_LT_Lld_type_ns,R_200_224_Tot,R_225_274_LT_Real_eSte_agent,R_225_274_LT_Ste_ter_hsg_aut,R_225_274_LT_com_hou_pro,R_225_274_LT_Psn_not_Sme_hhd,R_225_274_LT_Other_Lld_type,R_225_274_LT_Lld_type_ns,R_225_274_Tot,R_275_349_LT_Real_eSte_agent,R_275_349_LT_Ste_ter_hsg_aut,R_275_349_LT_com_hou_pro,R_275_349_LT_Psn_not_Sme_hhd,R_275_349_LT_Other_Lld_type,R_275_349_LT_Lld_type_ns,R_275_349_Tot,R_350_449_LT_Real_eSte_agent,R_350_449_LT_Ste_ter_hsg_aut,R_350_449_LT_com_hou_pro,R_350_449_LT_Psn_not_Sme_hhd,R_350_449_LT_Other_Lld_type,R_350_449_LT_Lld_type_ns,R_350_449_Tot,R_450_549_LT_Real_eSte_agent,R_450_549_LT_Ste_ter_hsg_aut,R_450_549_LT_com_hou_pro,R_450_549_LT_Psn_not_Sme_hhd,R_450_549_LT_Other_Lld_type,R_450_549_LT_Lld_type_ns,R_450_549_Tot,R_550_649_LT_Real_eSte_agent,R_550_649_LT_Ste_ter_hsg_aut,R_550_649_LT_com_hou_pro,R_550_649_LT_Psn_not_Sme_hhd,R_550_649_LT_Other_Lld_type,R_550_649_LT_Lld_type_ns,R_550_649_Tot,R_650_749_LT_Real_eSte_agent,R_650_749_LT_Ste_ter_hsg_aut,R_650_749_LT_com_hou_pro,R_650_749_LT_Psn_not_Sme_hhd,R_650_749_LT_Other_Lld_type,R_650_749_LT_Lld_type_ns,R_650_749_Tot,R_750_849_LT_Real_eSte_agent,R_750_849_LT_Ste_ter_hsg_aut,R_750_849_LT_com_hou_pro,R_750_849_LT_Psn_not_Sme_hhd,R_750_849_LT_Other_Lld_type,R_750_849_LT_Lld_type_ns,R_750_849_Tot,R_850_949_LT_Real_estat_agent,R_850_949_LT_Ste_ter_hsg_aut,R_850_949_LT_com_hou_pro,R_850_949_LT_Psn_not_Sme_hhd,R_850_949_LT_Other_Lld_type,R_850_949_LT_Lld_type_ns,R_850_949_Tot,R_950_over_LT_Real_eSte_agent,R_950_over_LT_Ste_ter_hsg_aut,R_950_ovr_LT_com_hou_pro,R_950_over_LT_Psn_not_Sme_hhd,R_950_over_LT_Other_Lld_type,R_950_over_LT_Lld_type_ns,R_950_over_Tot,Rent_ns_LT_Real_eSte_agent,Rent_ns_LT_Ste_ter_hsg_auth,Rent_ns_LT_com_hou_pro,Rent_ns_LT_Psn_not_Sme_hhd,Rent_ns_LT_Other_Lld_type,Rent_ns_LT_Lld_type_ns,Rent_ns_Tot,Tot_LT_Real_eSte_agent,Tot_LT_Ste_ter_hsg_auth,Tot_LT_com_hou_pro,Tot_LT_Psn_not_Sme_hhd,Tot_LT_Other_Lld_type,Tot_LT_Lld_type_ns,Tot_Tot
19999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20101,12,64,6,17,8,0,112,6,80,6,15,6,0,112,99,554,70,129,13,6,876,489,219,94,228,20,10,1059,435,137,48,231,17,3,864,1739,167,64,441,24,17,2443,3607,42,32,545,25,7,4263,2901,17,3,266,23,0,3212,490,9,0,55,9,0,553,59,0,0,23,0,0,83,25,0,0,10,0,0,34,20,0,0,3,0,0,23,3,6,0,0,3,0,6,8,0,0,10,3,0,26,149,90,12,101,37,29,433,10038,1393,338,2070,195,73,14103
20102,0,4,0,8,4,0,18,0,8,3,11,0,0,24,16,61,13,48,15,7,157,16,22,7,54,7,0,108,27,11,0,76,8,0,120,82,0,3,90,6,0,179,208,6,0,142,8,0,363,252,0,0,91,8,0,347,58,0,0,15,0,0,68,13,0,0,3,0,0,18,5,0,0,3,0,0,13,0,0,0,5,0,0,4,3,0,0,0,0,0,0,6,0,0,9,0,0,17,11,7,0,45,8,8,80,694,115,37,596,75,13,1527
20103,0,9,6,19,3,0,36,0,10,7,12,0,0,37,17,80,12,74,15,0,206,71,37,10,114,3,5,241,101,10,4,104,11,0,222,269,14,4,125,13,3,427,204,4,0,80,13,5,299,42,0,0,30,0,0,76,8,0,0,3,6,0,16,3,0,0,0,0,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,5,11,13,6,41,23,11,104,725,180,50,623,90,20,1692
20201,8,70,12,12,4,0,103,3,79,12,13,6,0,105,49,505,27,124,10,9,728,280,230,87,248,15,9,876,317,105,45,272,16,6,761,1353,172,71,452,37,10,2094,2891,79,58,614,32,9,3689,2221,10,11,297,22,0,2561,428,4,0,65,3,0,509,55,3,0,15,7,0,81,18,5,0,8,0,0,27,3,0,0,0,0,0,4,0,0,0,3,0,0,3,7,0,0,5,0,0,18,101,80,17,119,27,17,364,7726,1344,354,2250,183,62,11914
20202,8,14,0,8,8,0,40,0,18,3,4,5,0,29,8,121,21,59,9,0,228,21,34,16,97,7,0,174,26,15,12,84,7,4,143,129,18,13,113,10,0,288,370,22,10,207,9,8,625,530,8,7,150,11,0,715,206,0,0,61,0,0,268,74,0,0,6,0,0,80,25,0,0,8,0,0,40,9,0,0,0,0,0,9,3,0,0,0,0,0,3,3,0,0,5,0,0,10,22,22,11,47,21,3,127,1444,270,101,862,91,16,2786
20203,0,0,0,6,6,0,17,0,11,4,6,0,0,26,11,21,0,56,22,0,109,24,0,0,57,12,0,96,18,0,0,47,7,0,71,36,0,0,30,4,0,74,26,0,0,21,3,0,54,16,0,0,9,0,0,34,7,0,0,3,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,19,17,0,45,135,40,9,265,77,3,530
20301,0,0,0,0,4,0,8,0,0,0,7,0,0,3,4,8,0,12,3,0,34,4,0,0,28,0,5,36,3,3,4,30,12,0,47,22,0,0,40,3,0,72,97,0,0,60,7,0,164,146,0,0,54,4,0,199,70,0,0,7,0,0,81,18,0,0,5,0,0,22,4,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,16,25,0,55,378,24,10,262,72,4,746
20302,24,152,12,33,5,4,217,7,140,19,24,13,0,205,105,976,73,167,32,13,1366,316,402,237,330,75,18,1380,515,171,75,304,59,9,1128,1579,248,104,502,76,19,2517,4549,164,101,987,98,22,5917,6396,75,61,804,103,17,7454,2179,10,11,214,26,3,2442,490,6,0,65,7,0,566,182,0,0,47,0,0,241,61,0,0,19,0,0,84,27,0,0,5,6,0,39,60,0,0,12,5,0,71,264,166,35,202,86,48,800,16745,2513,734,3709,585,142,24428
20303,9,6,0,16,0,0,30,9,3,3,4,5,0,23,15,51,11,70,6,0,150,50,15,17,74,16,0,167,49,0,3,92,10,0,157,152,0,8,141,6,0,305,671,5,11,253,15,6,954,2153,3,7,335,14,4,2520,1243,3,0,188,8,0,1446,509,0,0,67,3,0,586,156,0,0,25,0,0,182,66,0,0,11,0,0,81,25,0,0,4,0,0,27,34,0,0,10,0,0,41,65,11,0,75,32,19,200,5204,94,58,1338,127,38,6853
20401,4,28,8,15,18,7,76,3,22,0,9,7,0,48,15,184,21,84,42,9,359,99,63,21,123,41,3,348,126,32,3,146,20,0,330,374,40,5,217,146,0,789,769,21,3,220,78,3,1099,718,4,7,147,29,6,901,112,0,0,26,5,0,138,12,0,0,9,7,0,29,3,0,0,5,0,0,7,5,0,0,0,0,0,8,0,0,0,0,0,0,0,17,0,0,7,6,0,26,55,38,6,79,68,11,258,2312,449,74,1076,464,38,4418
20402,0,31,0,12,5,0,50,6,33,5,9,0,0,44,22,252,13,78,8,6,373,229,113,37,120,25,0,529,233,42,10,156,15,0,458,551,66,13,178,20,4,833,689,28,9,195,16,0,937,506,3,4,99,8,4,621,88,0,0,23,0,0,112,14,0,0,5,0,0,19,3,0,0,3,0,0,7,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,3,0,0,7,51,58,12,62,34,17,236,2401,627,99,933,144,31,4233
20403,3,48,0,16,10,0,84,6,66,7,10,5,0,88,44,367,22,114,12,0,558,216,184,33,194,26,11,662,269,82,13,213,17,8,598,760,113,13,284,172,9,1344,1309,33,12,333,59,4,1750,1410,8,0,169,18,6,1613,301,0,0,38,11,0,350,45,0,0,4,0,0,53,12,0,0,0,0,0,16,10,0,3,0,0,0,11,4,0,0,3,0,0,7,9,0,0,13,5,0,31,77,66,6,83,38,10,278,4454,972,112,1484,369,47,7435
20501,4,18,5,14,8,0,38,0,13,0,8,0,0,23,19,125,15,54,25,9,240,56,56,8,93,22,4,238,79,22,0,112,17,0,227,250,20,7,151,19,7,445,843,20,3,223,8,3,1105,1118,5,0,145,8,3,1276,155,0,0,23,5,0,185,29,0,0,6,0,0,32,10,0,0,5,0,0,9,0,0,0,3,0,0,4,0,0,0,0,0,0,0,6,0,0,4,0,0,14,55,27,3,60,19,8,168,2613,293,39,905,130,28,4007
20502,0,18,6,23,12,3,59,0,24,3,18,5,0,56,28,159,24,72,39,4,333,100,87,41,144,27,6,404,113,37,25,136,19,6,329,446,55,41,200,19,4,757,669,16,22,239,23,0,969,512,3,0,100,9,4,633,66,5,6,9,0,0,87,6,4,3,5,0,0,15,0,0,0,0,0,0,0,0,0,0,4,0,0,7,3,0,0,0,0,0,0,5,0,0,5,7,0,6,37,39,18,67,28,12,202,1985,442,178,1020,188,40,3861
20503,6,16,5,25,4,0,60,3,25,8,12,8,0,59,31,161,19,93,28,5,335,70,49,52,139,34,5,353,124,28,19,175,10,0,365,519,19,18,270,34,3,865,1102,23,17,338,38,3,1521,885,3,0,179,9,4,1083,214,0,0,54,0,0,267,28,0,0,11,0,0,38,7,0,0,0,0,0,7,0,0,0,0,0,0,5,5,0,0,5,0,0,11,16,0,0,19,0,0,35,39,31,4,115,50,13,258,3053,367,146,1430,233,42,5267
20504,13,78,10,22,7,3,129,8,89,21,13,5,0,138,162,480,35,113,15,9,822,651,215,61,250,26,9,1205,654,108,30,276,23,13,1114,1102,101,48,301,38,5,1595,1176,20,26,223,25,3,1484,637,11,9,110,16,5,788,146,3,5,25,6,0,181,14,0,0,0,0,0,17,5,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,4,0,0,8,11,0,0,0,0,0,14,76,79,20,80,25,14,291,4667,1185,253,1423,189,71,7781
20505,4,23,0,14,13,0,50,0,19,0,14,3,0,41,24,152,20,84,24,5,300,185,63,16,120,25,0,414,207,34,16,113,17,0,382,520,47,12,128,67,0,764,617,11,17,121,67,5,824,436,4,0,67,15,3,523,93,0,0,8,4,0,107,11,0,0,0,0,0,15,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,13,35,29,0,62,40,12,183,2137,379,79,734,263,28,3619
20601,4,30,8,9,0,0,51,3,55,0,12,0,0,78,23,320,23,71,0,0,446,73,91,39,90,4,3,304,106,45,16,93,4,5,254,496,48,15,142,14,0,713,1994,32,23,326,16,8,2398,4068,15,3,494,16,0,4594,2745,7,0,406,11,4,3178,1600,0,3,229,3,0,1845,864,0,0,104,5,0,975,389,0,0,73,0,0,460,167,3,0,33,0,0,209,192,0,0,33,3,0,224,183,54,7,119,24,18,409,12906,704,142,2232,107,38,16135
20602,6,22,3,3,0,0,43,0,45,17,0,0,0,71,16,277,26,24,4,3,342,44,66,35,45,11,4,200,82,32,9,35,5,0,159,405,24,11,76,5,5,518,1276,17,16,157,11,7,1480,1393,16,16,210,6,0,1644,1192,8,5,174,7,6,1388,1041,5,0,115,7,0,1171,590,0,0,78,0,0,668,285,0,0,35,0,0,315,146,0,0,16,0,0,163,149,0,0,24,0,0,174,92,49,6,66,12,13,242,6718,554,145,1051,65,31,8568
20603,11,88,4,6,0,0,111,8,134,8,6,0,0,155,15,593,23,42,7,3,684,57,244,33,62,9,4,403,74,130,34,45,7,4,283,425,126,24,123,6,0,708,1748,132,24,234,11,3,2158,2717,53,18,291,28,0,3107,1468,14,0,164,9,0,1659,746,3,0,68,4,0,826,380,0,0,31,3,0,415,197,0,0,22,0,0,219,82,0,0,12,0,0,94,100,0,0,11,0,0,120,137,95,13,85,18,18,371,8159,1607,188,1204,95,37,11304
20604,45,58,3,29,10,0,146,8,175,8,18,0,0,215,100,699,36,120,14,12,980,374,279,124,227,38,3,1048,523,147,85,223,29,9,1016,1648,166,83,410,51,6,2367,8062,167,80,749,97,6,9159,14167,93,60,1027,126,21,15496,7371,26,21,740,55,7,8223,2970,12,4,348,22,4,3363,1539,9,3,177,21,0,1740,828,4,5,119,3,0,955,471,0,0,74,3,0,551,927,0,0,146,18,0,1089,560,141,28,386,65,56,1229,39600,1978,533,4784,564,119,47578
20605,27,66,11,8,6,0,108,9,123,14,11,0,0,153,49,851,54,74,0,3,1032,85,222,142,108,8,7,567,134,142,162,101,6,0,544,734,112,104,184,12,3,1151,3096,81,48,410,23,6,3656,5693,48,26,601,21,6,6397,4014,16,8,471,20,8,4532,2125,3,0,270,6,3,2417,1248,3,0,148,3,4,1400,755,4,0,81,0,0,843,490,0,0,62,4,0,554,852,0,0,116,4,3,981,311,161,24,184,25,35,734,19616,1811,590,2831,149,76,25073
20606,15,29,3,11,0,0,56,3,78,8,10,0,0,93,20,382,44,46,5,8,498,58,146,54,56,3,3,327,88,52,28,48,4,0,224,401,75,4,121,12,0,611,2070,42,7,283,10,4,2412,3816,35,3,346,21,10,4228,2466,14,0,304,6,0,2799,1537,0,0,166,3,0,1701,878,0,0,105,3,0,990,542,0,0,63,6,0,614,315,0,0,46,4,0,367,622,0,0,87,0,0,712,161,70,7,100,16,22,376,12985,932,156,1804,88,50,16011
20607,11,113,13,9,0,0,150,3,284,9,15,0,5,321,32,1123,89,63,14,8,1328,68,537,111,87,9,3,811,49,235,70,87,13,0,450,319,222,47,138,10,3,743,1521,168,27,346,9,0,2071,3654,134,14,475,11,0,4297,3158,38,0,475,15,0,3696,2551,10,0,374,6,0,2947,1579,4,0,253,3,0,1837,1021,0,0,164,3,0,1197,525,4,5,70,0,0,595,710,0,0,114,5,3,831,210,170,23,126,22,34,581,15405,3054,415,2797,119,66,21847
20701,13,22,4,21,7,0,64,3,23,16,15,0,0,61,34,189,45,65,8,3,342,92,39,36,99,7,3,277,138,40,36,93,11,0,316,268,20,27,139,15,0,463,1520,12,9,306,20,3,1871,4306,17,5,524,33,0,4886,2995,3,5,426,16,5,3458,1632,0,0,216,10,0,1863,1114,0,0,127,6,0,1253,822,0,0,85,3,0,917,530,0,0,55,0,0,590,1020,0,0,125,5,5,1152,227,43,9,179,38,31,531,14716,408,194,2476,186,59,18036
20702,3,5,0,4,0,0,19,0,5,5,0,0,0,10,10,47,11,24,3,0,95,20,14,20,63,4,3,127,9,10,6,39,5,0,72,33,7,8,75,6,0,135,283,10,19,147,9,5,470,2031,15,14,296,26,6,2385,1940,0,3,235,17,8,2212,1098,3,0,97,8,0,1205,529,0,0,32,4,0,567,239,0,0,27,0,0,262,93,0,0,8,0,0,100,105,0,0,16,6,0,129,164,13,6,140,24,14,363,6566,133,91,1208,114,31,8145
20703,9,23,9,20,0,0,67,10,28,12,18,3,0,62,30,243,36,74,25,0,408,105,85,44,155,39,0,428,149,59,31,99,32,5,366,224,55,32,133,34,4,490,942,35,32,286,24,3,1320,3724,41,24,455,82,8,4330,2318,12,18,295,38,9,2686,1077,7,4,115,14,3,1211,538,0,0,62,10,3,612,200,5,0,18,5,0,224,84,0,0,9,3,0,101,91,0,0,22,5,0,118,158,48,18,192,54,36,506,9653,644,244,1955,378,66,12932
20801,5,46,3,17,0,0,68,5,36,0,5,0,0,50,9,306,8,31,10,0,367,14,109,35,48,10,0,215,6,49,15,46,7,0,115,54,42,28,64,4,0,192,323,26,5,122,4,0,473,1140,29,4,206,13,3,1398,1239,15,5,210,13,0,1478,918,4,0,111,4,0,1041,635,0,0,82,4,0,724,485,0,0,66,0,0,552,382,0,0,46,0,0,428,908,0,0,108,6,0,1022,143,40,7,89,18,18,318,6279,693,118,1244,96,26,8446
20802,22,30,8,23,3,0,91,15,24,14,9,0,0,62,36,197,60,86,15,4,397,101,65,79,149,15,0,411,118,31,36,124,8,0,323,858,39,34,196,11,8,1147,2285,25,19,405,29,3,2761,4629,25,10,561,34,11,5274,3618,3,4,445,22,6,4104,1855,0,4,238,3,3,2109,1139,0,0,137,8,3,1296,747,4,3,137,6,0,897,479,0,0,50,4,0,536,512,4,0,91,7,0,606,260,41,23,206,22,42,588,16671,492,291,2877,195,85,20604
20803,10,36,9,7,0,0,60,5,40,5,14,0,0,63,17,299,33,58,13,4,422,48,99,64,94,20,3,323,48,52,28,90,3,0,228,277,45,21,131,30,4,508,1319,35,10,288,41,3,1706,3270,31,17,409,14,8,3751,2153,13,0,235,8,5,2406,1060,3,0,101,3,0,1163,558,0,0,32,0,0,592,241,0,0,18,0,0,261,89,0,0,6,0,0,100,124,0,0,23,5,0,150,171,66,15,124,37,28,438,9388,725,208,1632,173,52,12173
20804,7,7,3,3,0,0,29,6,11,0,0,0,0,22,13,47,16,21,0,0,96,41,14,24,41,7,0,124,42,11,13,35,3,0,95,163,3,25,50,9,0,250,694,6,3,84,5,0,787,1283,5,0,138,9,3,1441,749,0,0,97,8,0,856,374,4,0,57,4,3,436,234,0,0,36,0,0,269,191,0,0,33,0,0,235,106,0,0,18,0,0,126,234,0,0,19,4,0,266,88,10,0,59,17,3,173,4225,116,93,681,59,11,5187
20901,12,68,3,21,6,0,108,3,66,5,15,0,0,88,33,512,59,67,13,0,688,31,178,89,89,14,5,409,29,105,23,80,5,0,241,96,113,60,147,74,4,495,1107,83,23,326,77,5,1619,3661,112,22,460,38,7,4299,2087,37,4,214,23,0,2370,819,5,0,95,0,4,921,248,6,0,40,0,0,290,111,0,0,16,0,0,127,44,0,0,8,0,0,52,85,0,3,15,3,0,111,141,144,26,102,32,23,469,8508,1427,328,1684,285,49,12280
20902,14,89,6,17,5,4,124,0,82,3,14,3,0,108,23,628,33,70,22,0,778,87,208,40,124,19,8,485,104,106,37,86,18,0,354,325,114,28,144,37,3,654,2173,95,21,393,56,3,2747,4572,105,9,516,62,4,5265,1775,10,11,205,8,11,2020,564,3,0,77,7,3,658,180,4,4,22,0,0,205,71,4,0,9,0,0,84,23,3,0,3,0,0,38,90,0,0,23,4,0,114,178,127,9,129,28,39,512,10171,1585,214,1826,273,70,14142
20903,0,6,0,3,0,0,19,0,8,0,3,0,0,9,7,41,0,23,4,0,75,5,8,8,33,5,0,56,5,10,0,26,3,0,50,28,3,0,38,5,0,75,96,5,0,83,6,0,194,399,9,0,105,5,0,516,354,0,0,68,4,0,429,224,0,0,36,0,0,266,90,0,0,10,0,0,101,29,0,0,7,0,0,41,8,0,0,5,0,0,16,19,0,0,3,0,0,17,18,11,0,40,9,3,84,1280,100,14,486,46,9,1936
20904,25,25,7,25,3,0,75,17,20,8,14,4,0,60,35,141,14,85,17,5,303,53,128,24,119,21,0,347,56,66,26,90,15,0,259,181,66,48,202,62,6,559,3413,66,42,780,120,18,4431,9847,74,24,839,188,24,10990,1570,18,9,165,41,4,1810,242,3,0,25,8,0,278,57,0,0,26,6,0,94,44,4,0,8,0,0,55,29,0,0,3,0,0,32,123,0,0,11,8,0,146,377,74,21,252,55,36,820,16061,679,214,2646,554,108,20260
21001,6,0,0,7,0,0,17,0,3,0,4,0,0,10,9,34,9,25,0,0,72,14,16,3,32,0,0,66,15,11,0,30,3,0,59,45,8,4,40,7,0,105,413,4,4,136,13,0,565,1575,10,0,203,10,3,1799,862,0,0,93,5,0,963,339,0,0,23,0,0,361,119,0,0,7,0,0,127,53,0,0,8,0,0,56,23,0,0,11,0,0,34,41,0,0,10,0,0,50,75,15,0,65,23,10,191,3589,109,24,671,61,23,4478
21002,0,0,0,6,4,0,9,0,6,0,3,0,0,13,0,19,4,15,3,0,41,5,6,20,27,6,0,62,9,8,0,17,3,0,31,16,6,5,29,4,0,63,98,0,0,86,4,0,192,294,0,3,96,8,0,393,227,0,0,62,0,0,288,105,0,0,7,0,0,118,24,0,0,3,0,0,29,9,0,0,0,0,0,9,4,0,0,0,0,0,4,7,0,0,0,0,0,7,20,7,0,30,7,3,74,809,45,40,388,40,4,1335
21003,4,28,0,9,0,0,43,11,42,7,3,0,0,61,16,247,8,44,13,5,333,61,88,10,75,16,0,255,59,36,10,68,3,4,176,147,45,8,103,38,0,340,1201,46,3,318,60,3,1641,3850,24,7,431,73,3,4398,1365,6,3,143,20,0,1533,321,0,0,29,0,6,350,85,0,0,5,0,0,91,30,0,0,8,0,0,39,21,0,0,4,0,0,24,57,0,0,9,4,0,74,127,65,7,97,34,26,362,7342,635,70,1345,266,51,9711
21004,9,3,0,6,0,0,14,0,4,0,7,0,0,12,12,49,9,18,0,0,84,12,20,17,28,0,0,80,13,13,0,34,0,0,58,68,6,0,50,3,0,135,548,5,4,187,5,0,753,1409,8,5,149,6,0,1581,333,0,0,35,0,0,376,58,0,0,9,0,0,65,17,0,0,0,0,0,20,7,0,0,3,0,0,9,8,0,0,0,0,0,8,17,0,0,0,0,0,19,50,11,5,31,5,8,111,2564,121,44,551,31,17,3318
21005,14,45,8,17,5,0,87,7,64,0,14,7,0,97,31,398,4,64,26,0,528,42,248,28,94,32,0,446,28,117,23,80,19,0,264,137,132,30,169,95,6,579,2282,150,49,760,232,18,3482,6748,142,33,906,334,31,8183,1076,21,0,160,54,6,1309,132,7,0,29,9,0,177,39,0,0,20,4,0,59,42,3,0,9,0,0,54,12,0,0,6,3,0,24,96,0,0,12,5,0,119,270,115,13,211,68,61,746,10961,1439,197,2546,883,125,16150
21101,10,34,13,22,0,3,80,8,45,8,9,6,0,72,20,330,23,59,17,3,453,43,152,30,87,4,0,315,34,57,27,91,0,0,212,132,67,45,112,15,3,382,912,77,56,380,19,0,1448,4498,84,17,576,26,5,5215,2487,7,6,186,11,3,2703,535,0,0,56,3,0,597,135,0,0,20,0,0,153,38,0,0,13,3,0,51,24,0,0,0,0,0,27,59,0,0,9,0,0,76,176,67,11,117,21,24,426,9103,925,249,1743,142,54,12211
21102,0,4,0,0,0,0,3,0,0,0,0,0,0,5,0,13,0,0,0,0,14,0,6,0,7,0,0,10,0,5,0,13,0,0,14,0,0,0,18,0,0,17,25,0,0,23,3,0,58,228,0,0,33,4,0,264,173,4,0,25,0,0,203,108,0,0,8,0,0,118,55,0,0,6,0,0,61,12,0,0,0,0,0,20,14,0,0,0,0,0,16,36,0,0,9,0,0,43,12,0,0,35,3,0,47,673,34,0,180,16,0,900
21103,10,28,3,9,0,0,52,4,36,5,8,4,0,56,15,291,21,48,7,3,384,23,125,92,72,8,5,327,14,52,28,81,4,0,186,98,56,40,107,5,0,308,1276,53,36,358,20,3,1744,3829,42,12,470,34,5,4391,1608,11,0,165,13,0,1801,452,5,0,24,0,0,484,141,6,0,15,0,0,157,44,0,0,6,0,0,53,26,0,0,0,0,0,21,44,0,0,12,0,0,59,139,75,18,116,19,15,383,7735,786,258,1492,117,35,10415
21104,0,24,6,10,0,0,37,0,17,15,0,0,0,43,8,199,22,29,8,3,276,25,57,18,42,4,0,149,8,15,4,33,0,0,59,72,21,5,50,7,0,155,395,8,6,130,14,4,563,1671,17,9,219,24,3,1951,1134,0,0,122,15,0,1269,411,0,0,29,7,0,444,116,0,0,11,0,0,129,39,0,0,7,0,0,47,9,3,0,0,0,0,12,32,0,0,0,0,0,38,62,42,10,66,23,23,221,3991,417,101,762,102,34,5407
21105,8,17,3,23,4,0,50,4,23,10,12,4,0,55,20,167,26,81,17,0,314,56,66,31,111,29,0,294,48,30,16,152,26,0,270,190,29,13,166,25,5,430,774,28,10,396,49,0,1254,2412,19,6,551,29,5,3025,1043,3,5,164,11,0,1229,241,0,5,44,0,0,287,67,3,0,12,0,0,83,32,0,0,7,0,0,36,13,0,3,0,0,0,18,32,0,0,22,0,0,58,111,42,15,125,39,26,361,5049,424,146,1864,242,47,7770
21201,12,13,4,13,4,0,48,3,13,5,7,8,0,35,16,92,7,52,16,4,185,32,35,7,89,12,0,175,27,19,8,75,21,0,153,144,19,13,157,47,3,379,1885,27,9,326,31,8,2287,4242,11,0,387,30,4,4675,513,0,3,71,5,0,603,95,0,0,20,0,0,118,38,0,0,0,0,0,40,24,0,0,3,0,0,31,10,0,0,0,0,0,12,39,0,0,9,0,0,49,166,28,3,89,35,16,337,7247,256,63,1304,206,43,9117
21202,0,33,0,9,0,0,47,4,40,3,14,4,0,63,28,276,14,48,7,3,376,22,120,20,56,14,0,238,17,64,9,67,18,0,179,116,52,4,129,59,0,365,1638,77,16,460,76,8,2281,4305,71,9,456,99,5,4943,1110,11,3,103,23,3,1245,179,0,0,12,4,0,197,55,0,0,5,0,0,63,24,6,0,10,0,0,37,10,0,0,0,4,0,12,50,0,0,15,0,0,69,172,70,8,137,35,38,459,7736,813,91,1515,354,61,10576
21203,15,21,0,11,3,0,57,7,14,0,14,3,0,36,26,165,11,69,21,5,302,41,106,20,90,11,4,270,31,37,16,71,16,0,170,113,57,22,175,19,6,389,1861,83,15,568,71,8,2607,7874,27,17,832,175,17,8940,1524,5,4,182,33,3,1746,243,4,4,52,5,0,302,68,0,0,20,9,0,92,39,0,0,12,0,0,54,13,0,0,7,0,0,21,93,0,0,14,9,0,114,290,41,16,168,60,40,623,12238,567,129,2275,427,86,15721
21204,27,70,11,15,7,0,138,17,119,13,23,12,0,180,87,688,42,147,48,9,1020,133,279,77,234,111,6,846,176,151,24,130,46,3,523,1137,161,51,322,96,10,1775,4060,124,40,853,257,17,5361,5891,138,32,858,302,20,7238,1783,20,5,246,67,9,2132,493,7,4,70,22,3,597,107,0,0,28,5,0,138,61,0,0,14,4,0,80,18,0,0,3,0,0,23,134,0,0,25,10,0,170,337,152,26,290,94,64,965,14461,1914,327,3255,1077,151,21183
