SA3_CODE_2021,P_650_799_15_19_yrs,P_650_799_20_24_yrs,P_650_799_25_34_yrs,P_650_799_35_44_yrs,P_650_799_45_54_yrs,P_650_799_55_64_yrs,P_650_799_65_74_yrs,P_650_799_75_84_yrs,P_650_799_85ov,P_650_799_Tot,P_800_999_15_19_yrs,P_800_999_20_24_yrs,P_800_999_25_34_yrs,P_800_999_35_44_yrs,P_800_999_45_54_yrs,P_800_999_55_64_yrs,P_800_999_65_74_yrs,P_800_999_75_84_yrs,P_800_999_85ov,P_800_999_Tot,P_1000_1249_15_19_yrs,P_1000_1249_20_24_yrs,P_1000_1249_25_34_yrs,P_1000_1249_35_44_yrs,P_1000_1249_45_54_yrs,P_1000_1249_55_64_yrs,P_1000_1249_65_74_yrs,P_1000_1249_75_84_yrs,P_1000_1249_85ov,P_1000_1249_Tot,P_1250_1499_15_19_yrs,P_1250_1499_20_24_yrs,P_1250_1499_25_34_yrs,P_1250_1499_35_44_yrs,P_1250_1499_45_54_yrs,P_1250_1499_55_64_yrs,P_1250_1499_65_74_yrs,P_1250_1499_75_84_yrs,P_1250_1499_85ov,P_1250_1499_Tot,P_1500_1749_15_19_yrs,P_1500_1749_20_24_yrs,P_1500_1749_25_34_yrs,P_1500_1749_35_44_yrs,P_1500_1749_45_54_yrs,P_1500_1749_55_64_yrs,P_1500_1749_65_74_yrs,P_1500_1749_75_84_yrs,P_1500_1749_85ov,P_1500_1749_Tot,P_1750_1999_15_19_yrs,P_1750_1999_20_24_yrs,P_1750_1999_25_34_yrs,P_1750_1999_35_44_yrs,P_1750_1999_45_54_yrs,P_1750_1999_55_64_yrs,P_1750_1999_65_74_yrs,P_1750_1999_75_84_yrs,P_1750_1999_85ov,P_1750_1999_Tot,P_2000_2999_15_19_yrs,P_2000_2999_20_24_yrs,P_2000_2999_25_34_yrs,P_2000_2999_35_44_yrs,P_2000_2999_45_54_yrs,P_2000_2999_55_64_yrs,P_2000_2999_65_74_yrs,P_2000_2999_75_84_yrs,P_2000_2999_85ov,P_2000_2999_Tot,P_3000_3499_15_19_yrs,P_3000_3499_20_24_yrs,P_3000_3499_25_34_yrs,P_3000_3499_35_44_yrs,P_3000_3499_45_54_yrs,P_3000_3499_55_64_yrs,P_3000_3499_65_74_yrs,P_3000_3499_75_84_yrs,P_3000_3499_85ov,P_3000_3499_Tot,P_3500_more_15_19_yrs,P_3500_more_20_24_yrs,P_3500_more_25_34_yrs,P_3500_more_35_44_yrs,P_3500_more_45_54_yrs,P_3500_more_55_64_yrs,P_3500_more_65_74_yrs,P_3500_more_75_84_yrs,P_3500_more_85ov,P_3500_more_Tot,P_PI_NS_15_19_yrs,P_PI_NS_ns_20_24_yrs,P_PI_NS_ns_25_34_yrs,P_PI_NS_ns_35_44_yrs,P_PI_NS_ns_45_54_yrs,P_PI_NS_ns_55_64_yrs,P_PI_NS_ns_65_74_yrs,P_PI_NS_ns_75_84_yrs,P_PI_NS_ns_85_yrs_ovr,P_PI_NS_ns_Tot,P_Tot_15_19_yrs,P_Tot_20_24_yrs,P_Tot_25_34_yrs,P_Tot_35_44_yrs,P_Tot_45_54_yrs,P_Tot_55_64_yrs,P_Tot_65_74_yrs,P_Tot_75_84_yrs,P_Tot_85ov,P_Tot_Tot
31701,433,1431,1966,1499,1341,1317,1377,756,231,10357,317,1688,3022,2057,1880,1697,1071,463,134,12321,123,1213,3146,2467,2245,2117,974,323,68,12683,32,674,2333,1920,1854,1435,553,127,45,8976,16,361,1876,1725,1662,1228,399,135,44,7442,13,154,1167,1305,1364,1069,281,72,16,5430,7,106,1371,2119,2288,1466,303,68,30,7770,0,12,177,374,423,306,74,27,12,1409,11,12,170,554,643,440,177,66,32,2111,620,687,1305,1080,1073,977,998,880,570,8194,10992,10312,21719,19577,19294,18465,16065,9907,3892,130221
31801,107,232,358,315,402,435,361,220,66,2503,55,318,476,360,528,509,319,107,40,2706,28,232,483,460,576,602,293,86,19,2779,19,132,394,357,426,437,153,41,8,1972,6,100,326,325,431,371,130,40,10,1742,0,38,198,239,274,297,78,24,6,1150,4,56,317,382,424,347,82,20,3,1626,0,0,42,67,82,59,17,7,3,280,3,7,48,62,118,121,48,21,4,435,357,284,570,542,635,594,554,447,246,4228,2542,2056,4258,4251,5253,5981,5411,3135,1213,34094
31802,498,1611,2065,1561,1495,1482,1342,636,147,10857,365,1958,3051,2308,2170,2095,1132,413,93,13589,155,1709,3672,2943,2698,2422,1102,249,35,14991,88,1425,3281,2411,2285,1872,579,157,22,12125,34,613,2941,2514,2326,1615,496,109,14,10663,19,237,1777,1906,2011,1272,297,44,8,7566,8,210,2069,3213,3262,1985,401,48,16,11211,0,28,251,561,558,412,86,14,5,1918,8,22,251,719,896,591,155,48,10,2707,1081,1852,3064,2533,2208,1661,1217,862,525,15000,12866,15001,27909,25204,24820,22528,16606,8267,2648,155844
31901,240,685,980,816,912,1019,985,588,150,6373,121,767,1401,1100,1265,1167,660,309,84,6877,60,468,1394,1159,1346,1290,559,204,36,6509,15,229,808,854,898,795,305,68,30,3991,5,114,610,702,781,655,229,102,39,3247,3,42,363,549,622,483,123,36,7,2228,5,43,464,796,927,619,150,41,6,3050,3,6,63,123,147,126,32,27,6,536,5,12,74,187,259,212,82,43,10,882,386,341,837,691,899,993,982,820,377,6326,5292,4536,9746,9597,11383,13469,13426,8227,2632,78306
31902,128,278,450,420,472,506,487,247,49,3040,81,364,659,507,634,580,356,136,27,3357,33,233,547,492,591,617,300,81,14,2903,9,126,318,353,386,363,121,38,4,1711,5,65,229,300,320,275,106,58,7,1372,5,19,142,218,225,179,47,12,3,848,0,35,240,300,422,283,74,18,4,1373,0,5,31,71,76,48,15,8,0,253,3,5,46,91,104,86,52,23,3,412,361,268,544,505,710,808,860,554,178,4785,2779,2295,4720,4728,6209,7607,7658,4102,1198,41299
31903,122,318,505,538,596,631,583,315,63,3665,64,331,704,618,713,729,376,147,43,3723,37,195,631,643,731,717,318,87,22,3392,9,99,362,423,483,406,150,42,4,1976,4,46,270,341,435,376,115,38,10,1642,3,25,143,264,288,251,54,15,10,1051,0,32,202,349,448,327,94,17,3,1475,3,4,34,43,71,67,26,8,0,251,0,0,34,75,117,91,50,18,7,388,295,168,476,472,618,604,568,387,148,3733,3075,2151,4912,5463,6874,8439,8085,4148,1204,44348
31904,118,330,597,531,604,684,792,504,131,4294,66,339,683,710,748,780,518,274,57,4179,25,218,679,757,838,806,482,206,21,4034,4,111,412,538,579,497,209,85,19,2455,0,52,346,430,533,440,161,73,23,2063,0,18,239,342,408,322,81,19,10,1440,0,24,259,487,607,401,99,21,4,1904,0,6,46,102,99,64,12,8,3,337,3,8,50,127,165,134,62,36,16,602,229,183,373,408,514,569,772,810,467,4323,3296,2416,5358,6091,7440,9324,10932,6752,2069,53674
31905,74,290,398,365,451,558,582,259,60,3040,44,267,486,494,569,581,378,163,32,3013,25,169,473,496,622,639,290,114,12,2840,6,64,259,344,421,430,144,44,0,1720,3,41,187,287,385,326,103,48,15,1387,0,16,110,193,276,214,51,24,5,880,4,9,123,243,351,261,67,18,0,1085,0,3,18,43,58,39,14,0,0,189,0,6,20,33,71,69,59,14,6,269,247,286,591,574,520,649,662,424,164,4111,2462,2078,4067,4508,5811,7963,8555,4027,1159,40629
39797,0,5,3,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,4,0,0,0,4,5,0,0,0,0,5,0,0,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,34,52,36,8,0,0,0,136,0,16,49,64,45,5,3,0,0,183
39999,12,79,182,98,85,130,143,27,5,765,12,103,303,112,106,131,103,12,0,886,9,47,230,115,95,119,70,12,0,690,0,17,126,90,66,93,28,0,0,421,0,16,105,75,46,70,26,6,0,351,0,3,52,48,42,46,17,0,0,217,0,12,75,94,58,63,13,0,0,310,0,3,14,19,16,12,0,0,0,64,0,0,21,36,29,29,3,6,0,121,113,243,661,545,470,410,298,70,13,2817,566,934,2649,2077,1929,2468,2124,444,44,13234
40101,28,268,394,139,78,92,163,90,21,1269,20,253,582,208,135,115,175,86,25,1598,17,281,723,266,177,178,184,93,15,1940,4,143,539,271,127,135,125,56,4,1400,0,70,453,265,140,133,107,49,10,1233,3,39,304,223,150,136,82,51,14,992,9,34,437,453,322,264,152,77,12,1752,0,14,85,119,101,90,48,17,0,475,4,13,105,186,242,282,207,68,23,1130,133,349,551,322,219,176,185,128,148,2210,1410,4551,6094,3161,2282,2284,2239,1140,425,23578
40102,120,504,618,599,707,696,857,451,145,4702,76,578,994,891,978,866,663,277,85,5397,39,480,1227,1053,1226,1166,634,205,43,6073,11,259,997,958,1054,932,439,114,20,4791,3,101,835,952,1060,776,348,87,28,4189,3,40,537,793,848,663,215,54,9,3162,4,30,646,1454,1718,1078,357,70,9,5360,0,7,94,305,373,258,71,30,6,1135,6,9,115,496,789,518,171,55,13,2160,246,212,412,440,494,519,446,319,233,3312,5063,4309,8341,9865,11374,10767,9173,4406,1498,64794
40103,31,229,295,260,256,297,452,298,128,2251,16,230,401,351,360,378,449,284,109,2572,10,236,584,542,473,446,497,288,95,3170,3,126,473,491,421,400,378,195,62,2552,0,74,362,455,465,398,342,154,41,2292,4,26,259,414,456,384,227,105,40,1912,0,19,382,925,1011,771,399,190,60,3761,0,6,74,304,361,249,108,54,24,1184,4,4,89,658,1068,817,343,147,44,3177,67,78,153,159,177,137,174,245,251,1441,3175,2550,4192,5638,6223,5725,5543,3628,1609,38283
40104,45,355,567,458,460,438,437,301,114,3182,21,435,894,722,689,546,376,227,75,3973,12,321,1215,888,843,739,344,167,50,4578,0,160,860,779,692,560,224,71,14,3370,0,86,721,747,618,452,127,47,23,2822,4,23,424,617,540,330,90,27,5,2058,0,22,502,995,896,556,120,27,12,3137,0,4,69,198,192,113,28,10,0,611,0,3,69,201,253,159,46,25,10,775,102,132,314,214,227,197,178,272,251,1875,2920,3579,7559,7477,7036,6366,5189,4132,1935,46199
40105,27,243,440,278,231,257,365,221,80,2145,15,275,620,390,299,306,319,181,59,2465,12,249,804,535,391,425,302,127,57,2904,4,136,662,409,331,318,199,96,25,2179,0,49,562,475,403,332,166,73,26,2083,0,16,354,384,353,276,112,43,11,1552,0,20,529,761,715,542,197,59,14,2833,0,3,82,180,191,166,53,13,5,689,0,0,96,404,560,397,133,27,4,1628,64,101,247,189,177,175,176,140,160,1428,2007,2480,5758,4924,4568,4528,3885,2611,1377,32147
40106,28,231,307,230,175,223,253,131,57,1633,14,213,467,312,249,266,248,98,47,1917,9,203,641,424,353,381,245,85,31,2369,7,116,555,410,345,296,154,62,10,1948,0,59,419,425,312,284,125,47,17,1688,0,26,307,330,290,244,108,35,14,1363,6,14,402,662,708,466,144,41,14,2449,0,3,79,168,155,127,43,20,6,609,0,5,75,356,430,341,127,33,16,1394,55,70,212,148,134,116,126,104,126,1098,1632,2103,4459,4209,3820,3747,2929,1526,818,25238
40107,37,255,356,245,236,240,404,232,109,2113,19,247,476,301,289,310,380,167,79,2266,19,245,678,454,396,357,381,165,57,2739,5,139,582,405,367,350,274,107,38,2263,3,60,508,447,416,356,239,79,38,2145,0,23,312,387,426,333,170,70,24,1736,3,15,428,932,871,640,238,98,25,3240,0,0,89,247,281,186,78,34,13,927,0,7,134,631,780,569,244,71,27,2461,28,55,141,126,129,128,181,194,267,1241,2090,2386,4792,5040,5084,4688,4401,2599,1572,32648
40201,80,280,408,316,357,366,314,188,76,2386,52,341,581,462,523,497,211,118,27,2806,14,263,679,632,691,604,211,58,29,3175,4,139,519,473,538,457,110,33,11,2277,3,48,411,415,470,371,90,36,4,1842,0,25,248,340,330,239,46,8,0,1231,0,16,234,457,554,338,66,3,5,1671,0,5,22,64,105,57,12,3,3,270,0,4,33,58,84,79,25,3,4,303,118,116,206,216,224,228,202,214,182,1704,2412,2258,4498,4439,5101,5175,3689,2301,935,30811
40202,174,793,1592,1137,898,788,525,245,85,6241,88,952,2231,1568,1327,1086,324,136,54,7766,43,700,2251,1739,1412,1197,308,66,21,7731,13,340,1450,1168,981,699,154,26,15,4838,5,134,945,852,666,500,118,30,11,3263,3,52,473,590,453,360,60,10,0,1992,0,38,468,685,629,419,72,9,0,2320,4,7,43,71,83,68,10,0,0,288,7,28,66,88,125,92,34,23,4,459,452,496,1120,865,754,660,559,452,289,5651,6182,7005,15826,12780,11397,10972,7320,4027,1676,77184
40203,55,602,1195,921,595,496,412,268,89,4631,42,677,1820,1331,867,630,310,169,60,5900,15,501,2240,1669,1030,751,273,90,29,6603,4,240,1597,1269,782,512,170,50,10,4642,5,119,1160,1096,684,377,119,23,8,3582,0,40,677,834,599,290,63,17,0,2527,0,22,777,1205,805,426,101,11,3,3355,0,0,93,193,135,58,17,8,0,510,0,5,73,218,169,97,30,5,0,602,198,361,942,780,549,342,276,244,144,3836,3677,5461,14556,12456,8796,7217,5747,3495,1573,62976
40204,170,1058,1968,1793,1477,1199,892,470,146,9177,142,1324,2924,2602,2019,1651,691,233,64,11642,68,1003,3194,2918,2380,1874,593,127,20,12167,27,533,2049,2008,1611,1209,280,43,11,7763,13,196,1433,1470,1155,866,175,51,22,5381,5,89,716,1001,816,537,118,7,4,3297,0,38,731,1234,1150,703,120,15,6,3996,0,3,65,179,159,79,15,12,0,510,12,13,86,181,195,127,51,14,6,691,489,471,1094,1016,886,722,698,672,508,6552,8790,10040,21090,20298,17543,16462,12681,6907,2497,116301
40205,137,696,907,828,838,899,941,575,158,5983,84,749,1384,1295,1246,1109,768,370,120,7131,35,681,1834,1741,1658,1404,737,239,37,8361,6,329,1498,1485,1444,1101,388,100,18,6376,3,123,1261,1336,1255,944,302,66,22,5307,0,36,692,982,950,702,161,23,5,3568,0,28,718,1657,1570,1021,210,36,7,5246,0,7,93,209,252,195,52,4,3,811,0,17,67,199,278,213,46,46,14,874,189,176,378,386,402,353,402,427,379,3086,5580,5595,11532,12824,12543,12039,10932,6593,2446,80083
40301,33,224,255,231,225,362,505,296,180,2313,15,229,408,292,298,385,425,237,92,2381,8,201,509,422,465,538,416,196,58,2806,4,107,481,375,360,419,294,107,35,2183,0,50,416,414,442,424,252,82,31,2110,0,25,271,383,369,310,141,46,14,1557,0,11,354,753,758,585,189,72,16,2732,0,0,65,175,194,162,72,19,10,689,0,5,60,311,446,383,160,50,14,1428,40,72,149,153,165,212,260,207,177,1438,1863,1826,3746,4175,4531,5234,5218,2991,1482,31076
40302,103,824,1080,937,698,784,948,425,180,5991,68,720,1663,1260,1049,1047,714,304,141,6968,23,616,2247,1676,1412,1331,670,193,75,8242,3,341,1797,1509,1155,985,400,79,18,6287,9,157,1510,1352,1100,836,224,51,18,5260,0,47,916,1126,889,552,149,43,6,3726,4,43,1019,1736,1492,929,177,24,12,5431,3,11,137,266,246,141,38,8,0,853,3,11,106,341,327,193,58,27,15,1080,174,280,535,469,418,395,380,318,271,3237,4917,6440,14493,13569,11551,11501,10142,5399,2788,80798
40303,67,415,515,450,442,481,644,440,171,3615,34,344,700,606,606,605,615,346,137,3998,25,342,930,807,879,770,620,306,75,4765,3,166,772,788,811,686,393,171,43,3845,5,60,702,837,822,658,335,123,50,3581,0,26,479,786,777,589,197,64,27,2953,5,18,661,1487,1714,1103,277,80,26,5366,0,6,95,383,418,228,75,31,8,1246,0,9,100,641,910,592,169,43,20,2484,103,121,283,219,239,240,239,299,330,2071,4207,4003,7011,8479,9100,8186,7158,4555,2205,54914
40304,275,1296,2016,1808,1750,1676,1752,895,274,11752,145,1393,2785,2460,2387,2243,1303,526,167,13409,57,987,3480,3131,3118,2696,1214,340,65,15087,16,413,2411,2452,2403,1828,652,131,37,10345,8,186,1810,2131,1994,1470,388,115,34,8138,0,85,1002,1538,1521,1023,257,44,9,5483,0,60,1032,2063,2159,1382,276,61,10,7032,3,8,121,318,349,229,60,16,7,1113,4,16,111,312,456,324,104,59,30,1421,507,473,1005,1056,1007,986,957,774,563,7326,10310,9957,21559,22726,22951,22546,20454,10803,3902,145208
40401,127,859,1344,1035,987,1053,936,526,218,7084,73,917,2105,1355,1462,1285,824,358,129,8511,47,786,2610,1971,1765,1684,783,275,71,9984,10,488,2184,1546,1474,1203,463,115,40,7517,12,205,1826,1457,1331,1001,339,105,42,6321,0,82,1161,1221,1045,755,178,51,15,4518,0,52,1481,1991,1817,1179,318,69,19,6919,0,9,192,427,371,241,67,28,4,1335,5,34,192,504,586,421,150,70,16,1974,261,356,820,636,616,606,504,471,312,4582,5834,7654,17921,15377,15290,15038,12135,7508,3676,100427
40402,55,439,779,631,588,581,474,219,121,3885,29,451,1093,865,838,756,348,119,42,4541,23,371,1273,1029,987,867,320,67,20,4955,8,196,956,868,780,582,180,27,9,3613,3,106,763,676,602,528,125,33,8,2841,0,27,451,545,441,354,76,13,5,1916,0,18,497,758,798,533,101,9,7,2719,0,6,53,111,136,98,19,3,0,428,0,5,49,143,157,152,49,10,0,565,141,191,445,447,396,426,317,248,170,2775,3124,3839,8713,8125,8079,8637,6416,3058,1466,51451
40403,64,635,1002,594,474,549,487,315,134,4262,32,626,1440,864,702,623,389,204,112,4978,19,501,1827,1116,946,811,343,145,51,5758,7,292,1351,929,708,568,220,62,32,4167,9,111,1049,894,731,538,192,60,31,3610,7,49,631,728,551,402,99,30,18,2509,4,34,768,1217,1025,642,139,28,17,3874,0,6,116,231,216,113,29,3,5,726,0,4,117,331,332,170,56,28,14,1053,96,203,475,329,284,272,208,263,291,2422,3091,5027,11575,9087,7792,7303,5505,3876,2385,55643
40501,87,239,352,363,385,425,435,212,48,2550,41,264,480,454,525,538,312,121,28,2758,19,207,571,571,685,622,303,76,10,3059,9,102,436,502,498,470,181,40,0,2238,5,57,318,462,441,341,113,33,6,1786,0,17,187,309,341,261,59,9,8,1182,0,21,227,496,533,384,99,25,9,1793,0,0,32,64,96,76,22,11,0,307,0,6,29,76,150,117,33,19,9,433,139,90,210,243,303,294,280,199,147,1897,2258,1808,3805,4517,5130,5582,4700,2412,872,31084
40502,46,140,205,192,218,290,280,136,38,1554,31,142,286,244,295,326,193,81,27,1624,8,104,288,264,319,358,170,50,9,1573,0,49,183,206,244,239,128,39,6,1100,0,34,130,154,207,172,92,37,7,839,0,4,81,131,148,134,59,13,4,568,0,7,107,167,208,187,56,7,0,738,0,0,15,23,46,36,8,0,0,132,0,4,8,56,57,66,30,18,3,255,114,76,146,156,202,269,237,207,101,1516,1181,907,2090,2226,2854,3687,3425,1844,658,18864
40503,54,163,228,228,252,296,279,171,40,1710,28,149,308,239,310,312,209,82,27,1680,23,151,315,280,341,391,168,41,18,1736,4,110,237,217,241,252,98,13,4,1179,3,40,204,202,277,260,71,23,13,1088,0,26,139,140,168,158,39,8,0,678,0,16,159,216,250,231,50,8,0,938,0,3,26,33,34,31,13,3,0,149,0,0,23,44,57,70,27,0,0,230,124,92,205,217,268,294,273,223,108,1813,1476,1339,2691,2683,3373,4210,3719,2245,826,22565
40504,33,130,199,224,266,315,412,215,51,1848,15,138,264,269,281,354,281,120,34,1756,11,98,250,265,345,368,254,89,14,1702,4,65,170,150,213,252,149,38,19,1073,0,17,140,150,169,228,90,41,14,857,0,6,71,111,128,135,48,20,3,526,0,8,110,158,199,209,69,31,3,799,0,0,16,38,42,41,19,7,0,166,0,6,17,31,46,57,30,17,8,221,118,79,167,190,246,366,438,345,159,2114,1058,926,2102,2304,2935,4581,5204,2903,948,22965
40601,101,359,608,500,533,559,548,317,85,3603,69,408,725,623,701,671,399,152,58,3816,36,301,846,709,827,846,313,104,18,3999,16,174,620,532,671,568,248,33,17,2880,7,76,568,563,563,495,161,53,15,2502,4,48,333,408,472,364,84,22,5,1735,0,38,469,665,718,487,113,28,0,2523,0,9,62,120,159,95,36,7,0,491,3,8,65,123,172,165,56,25,9,634,294,252,558,583,722,647,556,449,248,4314,3070,2769,6734,6425,7564,8195,6638,3760,1385,46538
40602,49,123,270,195,173,194,207,88,18,1325,42,126,301,220,183,246,115,57,17,1299,30,122,358,235,265,256,119,46,7,1438,5,97,295,235,212,223,83,16,0,1159,13,68,276,185,224,217,65,10,4,1063,3,59,225,175,205,170,24,9,0,871,0,77,415,345,362,278,41,3,0,1536,6,11,76,128,79,75,13,0,0,396,3,9,73,130,105,84,20,9,3,436,230,250,764,523,459,393,267,182,55,3109,1421,1487,4146,3264,3199,3302,2320,1236,367,20736
40701,82,272,416,443,570,752,957,587,164,4235,34,289,518,578,664,850,711,362,96,4106,19,174,545,615,725,813,609,228,59,3801,3,63,355,401,539,547,324,102,26,2360,3,32,253,386,415,389,225,96,24,1824,0,19,156,215,325,282,113,37,11,1162,0,20,172,416,508,412,145,75,16,1756,0,3,36,57,86,84,58,13,3,336,0,4,43,105,154,180,102,44,14,645,171,110,253,281,377,527,570,499,274,3060,2518,1873,4085,4882,6338,8746,10913,6466,2144,47972
40702,171,494,719,723,733,733,653,343,107,4664,114,604,1133,955,971,940,566,225,59,5553,45,432,1084,991,1159,1084,501,153,39,5484,13,212,653,716,820,675,250,74,11,3429,8,85,553,586,688,546,238,87,19,2808,7,35,333,408,450,394,161,40,5,1828,5,35,331,523,669,552,169,50,9,2344,0,8,34,94,115,89,47,15,5,394,0,7,74,132,205,210,128,49,17,822,355,289,677,707,772,748,720,611,372,5244,3876,3339,7453,7738,8692,9376,8359,4570,1750,55163
40703,152,457,784,658,794,918,777,419,115,5074,111,574,1145,948,1055,1090,560,213,48,5739,62,395,1100,995,1103,1133,490,124,26,5428,18,174,689,626,766,646,262,57,10,3240,8,74,458,483,534,513,167,70,22,2327,3,31,251,313,377,327,112,26,8,1433,0,29,245,360,489,384,138,28,7,1672,3,9,42,72,86,75,39,3,3,326,5,17,55,97,133,152,84,46,7,591,396,294,799,808,809,830,836,579,278,5631,3831,3448,7839,7436,9002,10552,9963,5589,2096,59757
49797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,5,0,0,0,0,12
49999,5,13,37,35,12,30,26,4,0,169,3,6,46,28,25,27,13,6,0,162,0,13,44,23,25,25,7,5,0,141,0,3,20,10,8,14,9,0,0,66,0,0,23,13,14,11,0,0,0,66,0,0,14,13,9,11,0,0,0,51,0,0,25,35,15,5,3,0,0,79,0,0,0,7,8,0,0,0,0,19,0,0,4,13,7,7,0,0,0,29,33,35,127,126,107,98,61,8,3,599,186,206,627,534,478,513,359,64,11,2975
50101,127,312,500,601,592,661,634,309,86,3816,78,303,645,706,727,686,524,197,64,3924,27,222,714,916,937,770,461,163,39,4257,8,108,532,660,654,558,270,89,25,2903,10,43,382,602,619,452,199,69,33,2407,3,28,268,444,558,337,107,35,7,1778,6,34,439,862,903,614,188,50,12,3103,0,4,93,232,264,150,51,13,3,806,0,6,71,303,381,247,126,39,12,1183,208,134,503,617,624,503,487,344,219,3647,3074,1856,5544,7816,8001,7556,7420,3702,1332,46314
50102,285,619,901,906,985,870,969,489,142,6173,182,825,1250,1111,1141,1035,667,277,68,6562,83,628,1441,1329,1373,1236,690,188,34,7007,24,363,1084,1075,1146,980,339,84,16,5115,19,241,919,1098,1124,942,262,69,27,4697,14,136,758,907,988,828,163,34,9,3834,3,178,1206,1855,2001,1494,267,32,16,7052,4,30,236,423,495,357,82,12,8,1648,8,19,187,462,591,419,130,34,9,1858,446,401,1050,1076,1060,980,824,584,409,6837,6638,5246,12419,13649,14325,14330,11985,6102,2133,86826
50103,75,91,188,196,225,290,304,134,31,1527,32,127,229,281,305,346,231,85,22,1667,18,114,204,239,317,399,212,62,9,1571,0,60,159,184,227,260,90,26,0,1019,7,37,132,199,231,213,78,23,7,922,0,19,92,141,215,163,54,6,3,702,5,23,141,263,328,268,82,13,3,1124,0,0,32,51,72,57,12,7,0,228,0,9,25,68,102,76,36,12,0,323,126,77,170,236,330,317,317,203,68,1837,1248,851,2006,2569,3216,3989,3684,1843,508,19922
50201,177,577,787,828,757,855,1208,751,207,6149,113,610,951,893,975,906,827,406,112,5801,61,468,1099,1036,1197,1229,689,268,51,6092,38,283,836,763,933,904,380,143,25,4305,17,199,711,795,870,823,297,105,40,3865,10,116,554,697,859,665,180,47,4,3131,15,204,1145,1628,1936,1505,316,52,15,6807,0,13,263,456,456,354,76,17,3,1648,4,25,214,508,701,513,171,61,32,2228,375,413,835,952,993,868,918,833,629,6814,5986,5306,10886,11904,13147,14327,14903,9248,3095,88811
50301,82,361,372,242,268,342,477,393,160,2696,47,307,448,305,371,415,573,404,150,3020,19,372,566,413,524,534,565,407,146,3557,11,222,630,416,455,508,470,242,103,3056,18,157,726,492,582,511,408,247,84,3232,4,64,564,484,537,476,334,169,62,2696,5,65,980,1160,1374,1121,639,319,95,5762,4,26,241,477,650,509,243,103,34,2288,8,23,332,1987,3285,2262,975,337,86,9294,211,226,427,345,372,364,400,352,327,3031,5947,5224,6900,7729,9973,8870,7515,4980,2184,59324
50302,92,775,1437,723,465,505,665,314,121,5099,66,781,1993,1036,685,623,656,273,122,6238,29,793,2716,1450,841,832,622,257,80,7612,20,528,2482,1261,839,727,458,133,33,6487,13,294,2474,1393,915,840,404,113,31,6488,3,158,1904,1303,883,710,270,70,11,5311,5,183,3372,3323,2300,1628,529,114,36,11494,4,19,847,1106,829,552,176,35,14,3574,6,19,891,2738,2406,1459,419,120,34,8085,177,641,1907,1173,811,697,636,468,364,6872,4225,8043,24325,18480,13375,11574,8897,4386,2226,95536
50401,83,543,878,762,583,594,610,344,122,4518,71,595,1340,930,819,760,505,191,66,5275,45,533,1763,1279,1048,1005,469,120,31,6297,12,332,1511,1172,950,756,269,57,17,5076,7,151,1386,1122,941,750,224,50,12,4649,0,68,928,975,827,521,165,21,4,3511,6,95,1596,2164,1670,1030,258,27,5,6849,0,9,295,538,394,224,41,6,0,1509,3,9,260,682,600,319,73,18,4,1970,191,283,797,704,577,482,377,377,278,4059,3865,4982,13689,12929,10831,9712,8133,4621,1949,70713
50402,94,223,279,278,309,315,386,212,51,2146,57,284,381,356,429,456,353,148,36,2497,33,255,533,404,538,607,300,96,15,2772,10,136,447,395,490,505,166,53,7,2211,7,86,384,440,507,460,169,46,5,2115,3,46,278,349,468,361,100,20,7,1628,6,52,448,768,892,712,147,36,7,3056,0,7,91,197,246,185,50,6,3,785,5,6,100,281,385,252,54,19,3,1111,165,307,923,872,668,485,311,246,192,4171,2630,2331,4921,5532,6223,6220,4995,2668,870,36378
50403,289,1064,1530,1426,1099,989,726,333,92,7547,193,1170,2402,2001,1730,1265,605,162,43,9569,103,1085,3111,2570,2216,1822,585,111,32,11629,44,596,2476,2353,1821,1370,367,64,16,9103,13,311,1942,1953,1660,1273,321,55,18,7538,11,147,1351,1543,1331,866,180,18,0,5451,4,176,1833,2662,2379,1526,265,36,9,8894,0,24,405,624,546,311,86,18,0,2009,4,20,267,623,731,382,120,31,10,2177,504,600,1529,1338,1194,869,569,478,357,7452,9326,9260,22634,22281,19239,16210,10400,4950,1678,115971
