SED_CODE_2021,Afghanistan_Before_1951,Afghanistan_1951_1960,Afghanistan_1961_1970,Afghanistan_1971_1980,Afghanistan_1981_1990,Afghanistan_1991_2000,Afghanistan_2001_2010,Afghanistan_2011_2015,Afghanistan_2016,Afghanistan_2017,Afghanistan_2018,Afghanistan_2019,Afghanistan_2020,Afghanistan_2021,Afghanistan_Yr_arrival_NS,Afghanistan_Tot,Bangladesh_Before_1951,Bangladesh_1951_1960,Bangladesh_1961_1970,Bangladesh_1971_1980,Bangladesh_1981_1990,Bangladesh_1991_2000,Bangladesh_2001_2010,Bangladesh_2011_2015,Bangladesh_2016,Bangladesh_2017,Bangladesh_2018,Bangladesh_2019,Bangladesh_2020,Bangladesh_2021,Bangladesh_Yr_arrival_NS,Bangladesh_Tot,Canada_Before_1951,Canada_1951_1960,Canada_1961_1970,Canada_1971_1980,Canada_1981_1990,Canada_1991_2000,Canada_2001_2010,Canada_2011_2015,Canada_2016,Canada_2017,Canada_2018,Canada_2019,Canada_2020,Canada_2021,Canada_Yr_arrival_NS,Canada_Tot,China_exc_SARs_Taiw_Bef_1951,China_exc_SARs_Taiwan_51_60,China_exc_SARs_Taiwan_61_70,China_exc_SARs_Taiwan_71_80,China_exc_SARs_Taiwan_81_90,China_exc_SARs_Taiwan_91_00,China_exc_SARs_Taiwan_01_10,China_exc_SARs_Taiwan_11_15,China_exc_SARs_Taiwan_2016,China_exc_SARs_Taiwan_2017,China_exc_SARs_Taiwan_2018,China_exc_SARs_Taiwan_2019,China_exc_SARs_Taiwan_2020,China_exc_SARs_Taiwan_2021,China_exc_SARs_Tawan_arr_ns,China_exc_SARs_Taiwan_Tot,Croatia_Before_1951,Croatia_1951_1960,Croatia_1961_1970,Croatia_1971_1980,Croatia_1981_1990,Croatia_1991_2000,Croatia_2001_2010,Croatia_2011_2015,Croatia_2016,Croatia_2017,Croatia_2018,Croatia_2019,Croatia_2020,Croatia_2021,Croatia_Yr_arrival_NS,Croatia_Tot,Egypt_Before_1951,Egypt_1951_1960,Egypt_1961_1970,Egypt_1971_1980,Egypt_1981_1990,Egypt_1991_2000,Egypt_2001_2010,Egypt_2011_2015,Egypt_2016,Egypt_2017,Egypt_2018,Egypt_2019,Egypt_2020,Egypt_2021,Egypt_Yr_arrival_NS,Egypt_Tot,Fiji_Before_1951,Fiji_1951_1960,Fiji_1961_1970,Fiji_1971_1980,Fiji_1981_1990,Fiji_1991_2000,Fiji_2001_2010,Fiji_2011_2015,Fiji_2016,Fiji_2017,Fiji_2018,Fiji_2019,Fiji_2020,Fiji_2021,Fiji_Yr_arrival_NS,Fiji_Tot,Germany_Before_1951,Germany_1951_1960,Germany_1961_1970,Germany_1971_1980,Germany_1981_1990,Germany_1991_2000,Germany_2001_2010,Germany_2011_2015,Germany_2016,Germany_2017,Germany_2018,Germany_2019,Germany_2020,Germany_2021,Germany_Yr_arrival_NS,Germany_Tot,Greece_Before_1951,Greece_1951_1960,Greece_1961_1970,Greece_1971_1980,Greece_1981_1990,Greece_1991_2000,Greece_2001_2010,Greece_2011_2015,Greece_2016,Greece_2017,Greece_2018,Greece_2019,Greece_2020,Greece_2021,Greece_Yr_arrival_NS,Greece_Tot,Hng_Kng_SAR_China_Bfre_1951,Hng_Kng_SAR_China_1951_1960,Hng_Kng_SAR_China_1961_1970,Hng_Kng_SAR_China_1971_1980,Hng_Kng_SAR_China_1981_1990,Hng_Kng_SAR_China_1991_2000,Hng_Kng_SAR_China_2001_2010,Hng_Kng_SAR_China_2011_2015,Hong_Kong_SAR_China_2016,Hong_Kong_SAR_China_2017,Hong_Kong_SAR_China_2018,Hong_Kong_SAR_China_2019,Hong_Kong_SAR_China_2020,Hong_Kong_SAR_China_2021,Hng_Kng_SAR_Chna_arrival_ns,Hong_Kong_SAR_China_Tot,India_Before_1951,India_1951_1960,India_1961_1970,India_1971_1980,India_1981_1990,India_1991_2000,India_2001_2010,India_2011_2015,India_2016,India_2017,India_2018,India_2019,India_2020,India_2021,India_Yr_arrival_NS,India_Tot,Indonesia_Before_1951,Indonesia_1951_1960,Indonesia_1961_1970,Indonesia_1971_1980,Indonesia_1981_1990,Indonesia_1991_2000,Indonesia_2001_2010,Indonesia_2011_2015,Indonesia_2016,Indonesia_2017,Indonesia_2018,Indonesia_2019,Indonesia_2020,Indonesia_2021,Indonesia_Yr_arrival_ns,Indonesia_Tot,Iran_Before_1951,Iran_1951_1960,Iran_1961_1970,Iran_1971_1980,Iran_1981_1990,Iran_1991_2000,Iran_2001_2010,Iran_2011_2015
SED23702,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,14,14,14,28,3,0,0,0,5,0,0,0,92,0,0,5,3,12,12,49,39,8,14,10,8,0,3,3,164,0,8,22,16,0,11,5,6,0,0,0,0,0,0,0,74,3,9,11,0,3,0,14,5,0,0,0,0,0,0,3,46,0,0,0,4,10,7,4,10,0,6,0,0,0,0,0,35,39,94,63,28,31,19,24,13,5,0,0,0,0,0,11,327,5,26,50,17,5,0,0,7,0,0,0,0,0,0,3,111,0,0,0,0,7,0,0,3,0,0,0,0,0,0,0,18,3,8,34,28,15,12,50,27,7,6,4,13,6,0,4,208,0,0,0,0,0,0,9,10,0,0,0,4,0,0,0,44,0,0,0,0,3,0,6,3
SED23806,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,9,0,0,0,0,0,6,12,23,9,6,3,0,4,0,0,72,0,0,9,20,25,18,44,31,10,10,6,7,4,0,0,187,5,13,21,26,311,414,862,726,203,176,159,205,78,31,41,3277,3,13,19,7,0,11,4,0,0,0,0,0,0,0,3,68,3,19,18,0,7,7,7,5,0,0,0,0,0,0,0,78,0,3,9,3,18,13,6,0,0,0,0,0,0,0,0,55,49,42,20,13,25,19,39,24,0,8,6,5,0,0,0,259,8,118,237,33,11,3,6,5,4,0,0,0,3,0,9,443,3,10,27,68,123,83,60,55,15,19,31,12,9,11,13,539,7,8,45,53,85,142,367,272,127,128,190,240,86,19,14,1780,3,0,9,13,29,61,79,32,15,11,13,18,11,0,4,287,0,0,5,4,27,20,45,66
SED23901,0,0,0,0,0,10,4,0,0,0,0,0,0,0,0,21,0,0,0,5,0,3,16,16,0,0,6,3,0,0,0,48,0,4,8,10,18,23,33,36,5,7,4,4,0,5,0,153,0,11,13,11,255,321,814,452,92,98,92,88,43,8,34,2337,0,26,108,26,5,28,4,3,0,0,0,0,0,0,4,203,0,19,31,12,9,14,11,12,0,0,0,0,0,0,4,119,0,0,4,8,16,10,11,8,0,0,0,3,0,0,0,56,50,64,31,9,7,24,33,14,0,8,7,0,0,0,10,258,13,155,309,72,28,3,4,23,0,11,4,6,0,0,22,655,0,9,14,34,69,84,55,28,11,8,6,9,15,0,4,343,7,5,25,45,67,128,424,323,74,125,132,145,57,15,21,1596,0,4,3,3,24,40,65,13,9,9,4,3,16,0,0,202,0,0,0,7,25,27,69,167
SED24006,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,6,0,0,0,0,4,3,15,3,0,0,0,4,0,0,0,37,0,0,7,16,24,19,27,19,9,5,0,9,0,0,4,136,11,29,40,62,685,811,1898,1493,431,339,379,436,258,45,126,7035,0,16,46,8,5,10,0,0,0,0,0,0,0,0,0,79,0,17,28,16,27,11,23,14,0,4,0,3,0,0,6,148,3,0,6,10,23,8,11,3,0,0,0,0,0,0,0,71,47,30,20,19,23,11,29,12,3,0,0,3,4,0,4,202,13,265,391,70,14,14,7,19,6,5,0,0,0,0,18,814,3,12,31,124,297,250,119,93,20,29,23,26,46,12,22,1110,5,4,52,87,105,163,447,192,66,116,96,103,50,9,22,1522,0,0,13,14,45,99,68,36,4,9,17,7,8,3,0,324,0,0,5,7,95,20,93,113
SED24105,0,0,0,0,7,32,101,113,11,17,12,20,13,6,4,343,0,0,0,4,7,26,69,35,7,8,6,15,0,0,0,182,0,4,0,3,0,12,18,0,4,0,0,7,0,0,0,50,0,3,5,15,226,312,1000,548,125,79,116,119,24,5,50,2637,0,4,86,33,18,53,4,5,0,0,0,0,0,0,7,211,0,14,39,20,17,9,21,5,5,0,0,0,0,0,3,134,0,0,3,9,81,49,45,31,6,0,5,3,0,0,0,242,28,68,39,17,14,18,18,8,0,0,0,0,0,0,3,212,9,62,353,108,26,16,3,39,3,5,0,3,0,0,12,636,0,0,4,18,69,70,48,42,5,8,0,3,3,0,6,265,3,0,124,146,287,453,1508,642,198,194,384,354,119,26,71,4507,0,4,4,17,32,46,110,85,15,30,33,34,15,0,14,439,0,0,0,0,0,5,15,68
SED24207,0,0,0,0,11,37,92,128,18,27,17,33,0,5,17,377,0,0,0,0,8,26,108,51,5,8,4,7,3,0,3,232,0,0,0,3,5,4,20,7,0,3,0,5,0,0,8,52,0,0,4,9,82,147,455,174,36,31,21,39,6,4,39,1047,0,16,217,80,47,129,31,13,0,0,0,4,0,0,15,558,0,18,37,42,42,63,160,103,18,18,18,20,0,0,13,570,0,0,0,6,90,104,156,48,12,14,20,23,4,0,15,492,57,76,16,15,11,41,15,9,0,0,0,3,0,0,12,266,0,42,161,72,26,5,7,29,6,0,0,0,0,0,17,372,0,0,0,10,79,87,47,21,4,0,4,10,4,0,6,269,0,0,44,81,117,314,3058,1633,380,389,553,571,179,40,126,7490,0,0,0,7,33,100,94,43,11,16,8,14,10,0,10,340,0,0,0,0,11,9,35,127
SED24308,0,0,0,0,0,5,54,319,53,31,7,48,17,10,3,536,0,0,0,0,0,0,11,15,0,4,7,0,0,0,0,44,0,0,8,6,8,12,10,8,3,4,3,5,0,0,8,75,0,0,66,8,11,13,84,51,8,12,12,27,5,0,15,313,4,141,453,137,45,122,47,12,0,0,0,3,0,0,28,992,0,3,7,5,0,5,9,10,3,0,3,0,8,0,4,49,0,0,0,4,10,4,8,15,0,0,0,4,0,0,3,42,95,170,47,11,17,8,22,7,0,0,7,3,3,0,16,407,0,22,69,20,4,8,4,0,0,0,0,0,0,0,9,142,0,0,0,0,5,0,12,9,3,0,7,0,7,0,0,50,0,3,4,7,8,16,315,399,123,132,193,179,68,6,21,1491,0,8,0,0,8,7,21,13,0,7,3,0,0,0,0,75,0,0,0,0,3,3,15,94
SED24408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,9,10,0,4,0,0,0,0,0,27,0,0,3,6,4,6,17,7,7,0,0,0,0,0,5,49,4,0,0,0,4,11,23,14,4,0,3,0,0,0,0,59,0,5,7,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,0,7,0,0,0,0,0,0,0,15,25,42,17,5,14,12,17,5,0,0,0,0,0,4,3,142,0,8,15,8,5,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,7,0,0,11,6,3,4,97,78,28,34,52,47,20,0,14,400,0,0,0,0,0,3,6,5,0,3,0,0,0,0,0,15,0,0,0,0,0,0,0,0
SED24504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,5,0,0,0,0,7,0,3,5,26,16,24,41,16,7,0,3,0,0,0,0,146,5,0,3,0,13,11,33,14,8,4,4,8,5,0,3,115,3,16,45,25,5,11,0,0,0,0,0,0,0,0,0,107,6,10,10,4,0,0,3,0,0,0,0,0,0,0,0,36,0,0,3,9,4,5,0,0,0,0,0,0,0,0,0,17,55,118,44,32,26,25,27,12,0,0,0,0,0,0,13,358,0,19,34,6,0,0,0,0,0,0,0,0,0,0,7,76,0,0,3,5,6,4,6,8,0,0,0,0,0,0,0,40,8,3,15,15,13,13,64,32,4,12,13,13,0,0,12,219,3,0,9,0,0,6,10,0,0,0,0,0,0,0,0,34,0,0,0,0,3,0,0,0
SED24606,0,0,0,0,6,3,7,10,0,0,0,0,0,0,0,28,0,0,0,3,4,0,12,7,7,4,15,4,3,0,0,57,0,0,13,25,23,11,46,28,0,0,4,3,5,5,0,174,5,20,13,28,241,330,569,518,153,164,146,231,85,22,39,2559,0,12,28,9,8,20,0,0,0,0,0,0,0,0,0,76,3,18,36,12,4,0,10,7,3,0,0,3,0,0,0,103,0,3,4,5,17,5,8,3,0,0,0,0,0,0,0,40,55,56,29,22,15,18,34,11,0,0,4,3,0,5,11,261,4,191,471,74,13,3,7,7,5,4,3,0,0,0,30,810,0,7,20,34,96,69,56,60,15,21,15,15,15,5,3,437,8,6,48,51,68,104,315,242,111,156,228,271,88,18,16,1731,0,3,9,13,18,80,55,24,3,13,12,14,11,0,3,261,0,0,0,4,24,16,25,45
SED24703,0,0,0,0,0,9,25,21,0,0,0,0,0,14,0,68,0,0,0,0,0,9,36,47,15,26,29,36,17,3,0,236,0,0,4,18,17,44,67,57,10,24,31,57,37,13,7,404,8,6,26,45,281,565,2170,3260,1401,1716,1743,1964,723,83,212,14200,0,12,43,3,7,20,12,9,0,0,0,5,0,0,5,116,5,9,23,13,17,32,26,22,8,10,14,8,9,3,3,189,0,0,0,10,23,19,15,28,5,6,4,17,5,5,0,145,32,39,23,15,34,49,79,70,18,12,28,31,23,12,5,468,0,58,78,18,9,14,9,26,10,6,4,4,0,0,6,244,0,10,17,38,182,204,266,289,108,108,112,134,96,39,23,1615,0,0,28,35,52,142,629,1057,583,876,1296,1831,856,195,86,7682,0,0,5,11,34,153,366,446,209,334,387,464,191,13,25,2635,0,0,3,4,17,17,76,154
SED24808,0,0,0,0,0,0,21,40,3,5,5,3,0,0,0,91,0,0,0,0,3,32,231,132,25,25,19,10,4,0,6,479,0,0,0,9,9,9,24,12,0,6,0,3,0,0,0,75,0,0,0,3,20,29,113,70,15,16,10,16,0,0,6,299,0,16,95,37,7,46,18,5,3,0,0,0,0,0,5,226,0,20,19,22,18,15,53,31,0,0,0,0,0,0,4,185,0,0,0,0,23,57,85,62,18,15,27,11,6,3,0,311,96,93,50,19,20,20,22,6,0,0,0,0,0,0,8,332,0,26,74,24,6,6,3,5,0,0,0,0,0,0,9,158,0,0,0,5,7,10,11,9,4,0,0,0,0,0,0,42,0,0,26,33,41,105,2439,1358,370,293,361,488,148,33,71,5764,0,0,0,5,12,24,52,24,12,12,4,7,0,0,0,148,0,0,0,0,0,3,17,36
SED24904,0,0,0,0,0,6,67,113,10,18,31,12,12,7,4,288,0,0,0,0,0,4,18,0,0,4,0,3,0,0,0,29,0,0,0,5,6,8,12,6,0,3,0,0,0,0,0,38,0,0,3,3,8,10,45,46,24,28,35,40,13,0,7,258,3,21,31,12,9,0,0,0,0,0,0,0,0,0,6,80,0,5,0,5,0,0,0,3,0,0,6,5,0,0,0,28,0,0,0,6,16,13,33,9,9,4,9,6,5,0,4,116,26,38,12,15,15,5,9,8,0,0,0,3,0,0,4,141,0,42,70,11,0,3,0,0,0,0,0,0,0,0,4,138,0,0,0,4,3,0,4,19,3,3,9,19,7,0,0,77,0,0,8,3,3,23,202,140,48,60,47,80,37,9,9,678,0,3,4,0,4,3,6,24,5,8,10,19,0,0,4,79,0,0,0,0,4,5,4,17
SED25003,0,0,0,0,7,12,15,18,7,4,0,3,0,0,0,71,0,0,0,0,4,12,74,49,5,5,0,4,0,0,0,156,0,0,0,3,5,9,16,19,0,0,6,0,0,0,0,55,0,3,0,11,58,88,551,247,54,43,47,40,14,0,18,1178,0,5,103,30,15,27,13,0,0,0,0,0,0,0,5,191,0,17,41,24,46,71,73,46,9,0,10,3,3,0,8,359,0,0,0,6,73,60,45,21,4,6,6,9,0,0,4,235,21,12,18,7,11,13,15,12,5,0,5,0,0,0,3,126,15,139,506,162,68,23,17,87,8,0,0,0,0,0,20,1054,0,0,8,4,34,30,24,15,0,3,3,0,0,0,0,115,0,3,8,40,113,249,1717,861,212,230,348,345,96,14,49,4284,0,0,0,3,15,44,69,26,10,9,4,0,6,0,0,189,0,0,0,0,26,45,171,464
SED25102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,7,20,19,17,31,17,5,3,0,0,0,0,0,127,0,0,0,8,18,38,99,60,9,5,9,22,3,0,0,278,0,6,21,6,0,12,0,3,0,0,0,0,0,0,0,53,6,0,13,0,0,0,5,0,0,0,0,0,0,0,0,21,0,0,4,3,11,6,4,3,0,0,0,0,0,0,0,29,52,134,63,29,48,25,41,18,0,0,0,0,7,0,7,428,0,15,27,10,0,0,0,0,0,0,0,0,0,0,0,69,0,0,6,4,14,17,14,0,7,3,3,0,0,0,0,65,3,0,23,22,20,30,101,47,14,12,10,7,0,0,9,294,0,4,3,6,0,13,18,4,0,4,0,3,0,0,0,62,0,0,0,0,14,3,22,32
SED25205,0,0,0,0,0,9,4,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,22,0,3,5,23,28,23,46,47,5,0,0,0,0,0,3,169,0,9,3,9,109,114,385,222,52,48,31,65,11,4,9,1078,0,9,57,10,15,18,4,10,0,0,0,0,0,0,7,136,5,19,31,16,23,7,8,4,3,0,0,0,0,0,5,122,0,0,0,7,46,17,23,3,0,3,0,0,0,0,0,108,20,59,47,23,35,34,62,33,4,0,8,12,0,0,6,342,4,109,346,95,26,7,13,29,3,0,3,0,0,0,19,653,0,0,5,13,36,24,28,20,5,4,0,14,0,0,0,151,6,0,51,75,134,183,272,149,31,45,35,46,10,14,11,1065,5,3,0,0,7,18,21,9,0,4,0,0,4,0,0,71,0,0,0,5,8,4,16,22
SED25302,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,28,17,33,35,22,3,0,0,0,4,0,7,170,0,0,0,0,24,18,59,57,8,12,21,19,9,0,0,236,0,12,43,13,11,11,3,0,0,0,0,0,0,0,4,95,8,17,19,8,13,4,6,3,0,0,0,0,0,0,0,79,3,0,0,5,10,5,5,0,0,0,0,0,0,0,4,37,36,93,55,30,57,26,41,25,0,0,6,0,3,0,16,390,7,33,75,25,8,3,0,4,4,0,0,0,0,0,10,171,0,8,6,10,13,4,4,9,0,6,5,0,4,0,0,73,13,4,21,21,14,16,44,33,15,7,6,15,0,0,5,215,4,4,5,8,8,4,8,7,4,0,0,0,3,0,0,55,0,0,3,0,6,0,9,4
SED25402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,11,9,0,4,3,6,0,0,0,41,0,6,8,9,6,7,20,8,3,0,0,0,0,0,0,79,3,4,7,0,10,15,69,36,8,9,14,15,6,0,0,187,0,6,31,16,3,5,0,3,0,0,0,0,0,0,3,69,0,3,5,0,0,0,5,0,5,0,0,0,0,0,3,20,0,0,0,4,11,4,3,7,0,0,0,3,10,0,0,43,82,151,43,9,27,0,20,6,0,0,0,0,0,0,21,359,4,20,26,10,0,0,4,0,0,0,0,0,0,0,6,71,0,0,0,0,6,3,7,6,0,0,0,0,8,5,0,33,0,5,8,4,12,15,145,100,24,34,50,72,44,3,8,528,0,4,0,8,13,3,4,8,3,0,0,7,0,0,0,57,0,0,0,0,0,0,4,4
SED25501,0,0,0,0,14,22,12,3,0,0,0,0,0,0,3,58,0,0,0,0,7,38,45,56,26,11,13,8,3,6,4,214,0,7,3,13,9,14,20,7,3,0,0,13,4,0,0,88,0,10,35,34,810,1198,3244,2312,562,595,586,716,245,79,179,10606,0,10,44,6,3,11,0,0,0,0,0,0,0,0,0,80,5,22,48,13,15,14,27,19,6,19,0,4,0,0,3,202,0,0,4,4,30,40,11,12,0,0,3,0,3,0,3,109,29,75,37,8,8,15,30,5,7,6,0,0,0,0,4,225,10,167,413,69,34,10,3,35,4,3,7,0,0,0,15,768,6,8,23,88,340,357,180,106,44,44,52,42,41,17,37,1377,13,4,33,64,216,509,1569,804,220,271,374,456,163,56,46,4803,0,3,6,17,52,170,191,60,15,3,8,21,20,0,9,581,0,0,0,3,28,25,62,92
SED25605,0,0,0,7,18,48,71,69,9,7,0,0,0,0,15,248,0,0,0,4,13,34,69,35,8,16,10,17,3,0,0,201,0,0,7,3,10,10,0,9,0,0,0,0,0,0,6,48,0,11,16,25,341,557,1593,913,165,193,172,218,68,23,60,4355,0,26,159,52,23,48,7,0,0,0,0,0,0,0,13,333,0,32,94,44,27,32,28,22,0,9,0,4,0,0,7,308,0,0,0,6,35,26,38,7,0,6,0,0,0,0,0,126,42,89,58,18,18,8,25,3,0,4,0,0,0,0,8,274,8,149,745,234,60,16,29,65,4,13,3,3,0,0,44,1376,0,0,6,35,132,133,95,53,15,15,5,18,13,3,15,535,0,3,91,119,193,359,1242,657,187,238,363,369,114,20,70,4037,0,0,6,21,40,92,161,51,9,18,11,25,13,0,12,456,0,0,4,3,34,35,43,99
SED25704,0,0,0,0,0,0,16,33,0,0,0,8,0,5,4,66,0,0,0,0,0,0,6,7,0,0,0,4,0,0,0,18,0,0,3,0,5,3,6,6,5,0,0,0,0,0,0,35,0,0,0,0,5,6,21,27,0,25,42,12,3,0,7,156,0,0,7,0,0,3,0,0,0,0,0,0,0,0,0,9,0,3,6,0,0,0,5,4,0,4,0,0,4,0,0,22,0,0,4,0,4,5,6,6,0,0,3,6,4,0,0,37,15,30,19,9,0,0,10,0,0,6,0,6,0,5,8,112,0,7,16,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,18,5,5,6,3,3,3,115,99,21,29,35,66,13,6,3,414,0,0,0,4,0,3,21,11,4,5,5,16,6,0,0,74,0,0,0,0,0,0,3,0
SED25802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,15,18,8,18,14,6,0,4,0,0,3,0,89,0,0,7,5,8,19,50,30,17,14,3,20,0,0,9,181,6,12,32,22,0,3,0,0,0,0,0,0,0,0,0,77,0,6,4,0,0,0,10,0,0,0,0,0,0,0,0,24,0,0,3,3,10,10,15,0,0,0,0,5,3,0,0,47,81,131,44,19,36,22,22,20,4,0,0,0,0,0,11,392,0,12,19,8,0,0,0,0,0,0,0,0,0,0,0,51,0,0,4,3,3,6,4,5,0,0,0,6,3,0,0,29,5,3,11,10,17,20,142,82,18,16,27,27,6,0,0,383,0,0,4,0,0,7,14,7,0,6,8,12,10,0,0,63,0,0,0,0,0,5,0,3
SED25905,0,0,0,12,89,458,868,816,119,168,121,147,59,52,49,2956,0,0,0,4,5,17,45,20,0,10,3,0,0,0,0,120,0,0,0,6,3,8,11,3,0,0,0,0,0,3,0,48,0,10,40,16,206,235,506,342,59,75,58,81,19,3,27,1670,0,13,183,103,29,98,54,0,3,0,0,0,0,0,15,509,0,12,30,24,59,75,95,32,0,4,16,0,5,0,22,382,0,0,0,15,146,163,96,27,4,0,4,11,0,0,11,472,18,60,36,18,28,10,19,4,0,4,6,3,0,0,11,221,0,32,130,72,19,13,3,29,6,3,0,0,0,0,6,317,0,0,5,12,54,35,45,12,0,0,0,6,0,0,0,173,3,0,61,122,247,392,1161,433,110,93,121,105,44,15,34,2935,0,4,0,5,46,40,102,33,12,6,6,0,4,0,3,263,0,3,0,0,11,51,121,235
SED26005,0,0,0,4,62,402,1550,1307,266,327,231,331,148,70,59,4755,0,0,0,0,10,31,89,47,4,8,3,6,0,0,3,201,0,0,0,10,5,7,23,8,0,0,7,0,3,0,0,80,0,0,24,14,80,132,767,373,77,77,90,114,30,5,21,1800,3,7,57,40,9,70,46,0,0,0,0,0,0,0,6,255,0,9,33,9,31,47,127,50,8,0,5,13,4,0,0,339,0,0,0,13,115,167,191,54,3,5,11,15,0,0,5,587,15,48,22,16,22,31,15,0,0,4,0,0,0,0,3,185,5,16,71,27,13,6,7,21,0,0,4,0,0,0,3,169,0,0,3,6,25,27,24,11,7,0,0,7,0,0,5,129,0,0,46,109,286,625,2747,1169,277,292,264,251,102,22,66,6251,0,0,0,9,23,67,122,29,15,13,4,10,5,0,0,295,0,0,0,0,23,31,93,257
SED26102,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,27,21,16,28,28,5,10,6,6,5,0,4,157,7,7,0,3,10,12,35,13,8,5,5,11,6,0,3,111,0,28,84,27,7,0,0,4,0,0,0,0,0,0,12,161,14,38,38,6,3,0,0,0,0,0,0,0,0,0,7,101,0,3,3,3,6,4,0,0,0,0,0,0,0,0,0,22,41,122,61,21,24,15,26,19,0,0,0,0,0,0,13,347,7,103,275,52,9,3,9,11,0,0,0,0,0,0,31,502,0,0,4,4,9,3,0,3,0,0,0,0,0,0,3,34,6,0,22,13,18,11,26,27,12,3,11,6,3,4,8,177,0,4,4,0,0,3,11,6,0,0,8,0,7,0,0,48,0,0,0,0,3,0,0,0
SED26207,0,0,0,0,0,4,4,3,0,0,0,0,0,0,0,13,0,0,0,0,0,6,12,14,0,0,0,0,0,0,0,35,0,0,0,14,3,12,30,17,6,0,3,4,0,0,0,93,0,10,7,16,131,145,252,85,21,7,11,12,3,0,13,705,0,70,318,89,29,21,4,3,0,0,0,0,0,0,6,540,9,58,66,32,35,38,33,18,6,0,9,10,0,0,8,316,0,0,0,12,28,15,12,6,0,0,0,0,0,0,0,75,93,83,22,14,13,7,19,9,0,0,0,0,0,0,5,271,9,182,486,116,31,14,5,32,5,0,3,0,0,0,27,911,4,0,0,30,65,36,26,11,10,0,3,0,0,0,4,185,0,0,61,72,90,95,341,154,42,73,71,95,6,8,23,1146,0,0,3,4,7,21,28,13,6,6,0,3,0,0,4,92,0,0,19,19,18,10,28,126
SED26303,0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,11,0,0,0,0,0,3,14,7,0,4,0,0,0,0,0,35,0,0,11,19,29,27,63,46,12,7,17,11,0,3,7,254,4,3,0,6,110,145,166,115,29,28,20,30,12,3,14,684,0,8,50,16,9,10,6,0,0,0,0,0,0,0,0,110,0,8,33,6,19,6,8,3,0,0,0,0,0,0,5,89,0,0,0,7,22,7,9,0,0,0,0,0,0,0,0,51,15,22,19,22,24,35,60,31,16,4,12,4,7,0,4,288,12,323,1336,290,56,23,12,44,8,0,0,9,0,0,175,2274,0,0,3,11,42,31,25,19,0,3,5,7,0,0,0,144,3,0,18,38,32,49,170,132,23,52,67,59,14,9,18,694,0,0,0,3,13,21,26,15,10,0,3,5,0,0,3,99,0,0,0,3,19,9,31,39
SED26406,0,0,0,0,3,23,17,7,0,5,0,0,0,0,0,65,0,0,0,4,15,21,35,46,20,27,28,43,28,0,0,277,0,0,11,17,12,18,37,21,0,3,10,4,0,0,9,143,6,7,14,24,237,409,1283,1090,359,438,412,592,200,29,79,5192,0,15,35,5,5,10,4,0,0,0,0,0,0,0,6,91,0,26,43,16,25,17,17,16,13,13,3,7,6,0,7,207,0,0,0,6,23,23,22,8,0,0,0,0,0,0,3,90,12,32,21,14,17,29,42,24,0,3,6,8,5,0,5,223,10,346,1265,340,73,25,28,136,19,19,14,23,10,4,91,2399,0,4,6,26,87,82,107,69,25,38,46,34,22,19,6,572,8,3,59,86,125,260,1060,806,327,529,747,814,333,48,71,5274,0,0,0,14,35,113,202,65,27,13,46,69,35,5,3,620,0,0,0,0,18,9,39,73
