SA1_CODE_2021,Median_age_persons,Median_mortgage_repay_monthly,Median_tot_prsnl_inc_weekly,Median_rent_weekly,Median_tot_fam_inc_weekly,Average_num_psns_per_bedroom,Median_tot_hhd_inc_weekly,Average_household_size
12401145208,47,1950,717,400,2321,0.8,1114,2.1
12401145209,42,1733,683,385,1488,0.8,1339,2.1
12401145210,48,1444,632,385,1792,0.8,1260,2
12401145211,44,1653,688,320,1674,0.8,1037,2
12401145212,52,1733,634,300,1708,0.7,1007,1.9
12401145213,48,1900,631,300,2016,0.8,913,1.9
12401145214,47,1208,530,345,1208,0.7,1027,2
12401145215,60,630,337,383,900,0.7,900,1.9
12401145216,46,1950,776,420,1781,0.7,1328,2.1
12401145217,49,1423,608,370,1613,0.7,1023,2
12401145218,53,1733,662,450,2055,0.6,1542,2.4
12401145219,46,1855,768,420,1774,0.7,1312,2.4
12401145220,46,1733,804,500,1792,0.7,1437,2.2
12401145221,49,1733,747,390,2156,0.7,1555,2.2
12401145222,65,1400,556,150,1125,0.5,1093,1.6
12401145223,47,1733,739,413,1916,0.8,1361,2.2
12401145224,59,2134,674,460,2200,0.6,1411,2
12401145225,59,1774,676,320,1833,0.7,1183,2
12401145226,57,2078,844,330,2200,0.7,1607,2.1
12401145227,61,2400,776,462,2100,0.6,1375,1.9
12401145228,62,2210,871,530,2295,0.6,1528,1.9
12401145229,63,2383,1033,580,2750,0.6,1833,2
12401145230,59,1767,692,445,1442,0.6,1191,1.9
12401145231,51,1300,644,340,1455,0.8,1047,1.9
12401145232,52,1600,748,398,1645,0.7,1328,2.1
12401145233,44,1534,725,360,1666,0.7,1220,2.1
12401145234,46,1692,742,340,1447,0.7,1316,2.2
12401145235,46,2011,728,410,1833,0.8,1474,2.4
12401145236,49,1549,630,315,1604,0.8,1183,1.9
12401145237,58,1260,497,300,1354,0.8,825,1.6
12401145301,63,1114,819,0,949,0.4,900,1.5
12401145302,37,2000,764,420,2039,0.8,1674,2.5
12401145303,44,1873,793,450,2140,0.7,1839,2.4
12401145304,52,1850,728,370,1958,0.7,1521,2.3
12401145305,43,2087,687,410,2079,0.8,1794,2.6
12401145306,42,1740,774,400,2017,0.8,1570,2.3
12401145307,41,2055,753,380,2013,0.8,1585,2.4
12401145308,44,2000,812,425,2316,0.8,2015,2.6
12401145309,42,1800,821,366,2204,0.8,1737,2.5
12401145310,42,2080,843,370,2347,0.8,2125,2.8
12401145311,48,1950,865,400,2315,0.8,2008,2.5
12401145312,43,2167,934,470,2456,0.7,2103,2.5
12401145313,49,2212,923,400,2289,0.7,1854,2.4
12401145314,40,1815,774,395,2125,0.8,1593,2.5
12401145315,47,1800,697,430,2021,0.7,1833,2.7
12401145316,46,1950,741,350,1906,0.8,1516,2.3
12401145317,36,0,474,419,900,0.8,474,2.3
12401145318,47,1714,729,365,2074,0.7,1557,2.3
12401145319,38,2167,820,450,2262,0.8,2139,3.1
12401145320,46,1863,737,400,1968,0.7,1410,2.4
12401145321,42,1918,754,390,2163,0.8,1760,2.6
12401145322,47,1955,895,468,2172,0.7,2036,2.5
12401145323,50,1684,796,370,1963,0.7,1517,2.3
12401145324,45,1950,639,365,2012,0.7,1437,2.5
12401145325,39,2145,805,408,2021,0.7,1875,2.5
12401145326,40,1900,731,430,2011,0.7,1687,2.6
12401145327,39,2000,863,410,2059,0.7,1860,2.6
12401145328,43,1647,912,380,2265,0.8,1839,2.4
12401145401,39,1962,893,400,2470,0.8,2159,2.7
12401145402,40,1972,868,410,2160,0.8,1965,2.7
12401145403,44,2003,900,500,2750,0.7,2274,2.8
12401145404,39,2123,775,450,2380,0.8,2010,2.7
12401145405,40,2288,881,500,2322,0.7,2154,2.8
12401145406,35,2167,970,473,2515,0.8,2279,2.9
12401145407,41,2167,915,500,2583,0.7,2513,3.1
12401145408,45,2500,1072,305,3022,0.8,2949,3.1
12401145409,40,1775,986,433,2604,0.8,2439,2.9
12401145410,42,2167,1006,465,2545,0.7,2107,2.6
12401145411,45,2167,907,390,2439,0.7,2146,2.7
12401145412,37,2167,906,440,2487,0.8,2282,2.8
12401145413,38,2011,1009,410,2211,0.8,2013,2.6
12401145414,55,1517,748,330,2083,0.8,1174,1.7
12401145415,43,2167,735,320,2200,0.8,1142,2.1
12401145416,41,2167,930,400,2515,0.7,1988,2.7
12401145417,46,2048,891,430,2553,0.7,2146,2.7
12401145418,46,2161,890,368,2666,0.7,2191,2.7
12401145419,45,2026,860,390,2359,0.7,2078,2.6
12401145420,50,2123,877,480,2113,0.7,1674,2.4
12401145421,48,1943,892,450,2405,0.7,1812,2.4
12401145422,44,2383,1003,400,2550,0.8,2250,2.7
12401145423,48,2069,780,390,1987,0.7,1440,2.2
12401145424,41,2048,900,450,2473,0.8,2130,2.8
12401145425,39,1929,918,370,2125,0.8,1578,2
12401145426,43,2136,919,495,2200,0.8,2152,2.7
12401145427,62,2100,787,425,2022,0.7,1713,2.4
12401145428,43,1990,990,450,2578,0.7,2077,2.5
12401145429,45,2000,893,350,2166,0.7,1807,2.3
12401145430,42,2509,984,450,2383,0.7,2111,2.8
12401145431,42,2100,895,390,2250,0.7,1781,2.5
12401145432,36,2167,929,475,2381,0.8,2075,2.8
12401145433,44,2167,916,460,2611,0.7,2509,3
12401145434,83,2383,488,315,1125,0.7,691,1.5
12401145435,39,2236,817,425,2368,0.8,2190,2.8
12401145436,38,2101,990,425,2336,0.8,2070,2.6
12401145437,49,2079,959,650,2767,0.7,2516,2.8
12401145438,43,2167,1092,500,2615,0.7,2291,2.8
12401145439,49,2000,887,485,2274,0.7,2023,2.5
12401145440,36,2167,892,460,2210,0.7,2056,2.8
12401145441,46,2600,925,455,2486,0.7,2212,2.5
12401145442,44,2383,970,425,2652,0.8,2403,2.7
12401145443,38,2167,1005,448,2366,0.8,2184,2.7
12401145444,36,1985,853,390,2265,0.9,1963,2.7
12401145445,42,2383,934,485,2250,0.7,2019,2.6
12401145446,39,2167,844,440,2170,0.8,1862,2.7
12401145447,39,2238,948,450,2782,0.8,2429,3
12401145448,40,2015,985,450,2600,0.8,2312,2.8
12401145449,45,2200,933,425,2474,0.7,2136,2.6
12401145450,46,2167,966,450,2711,0.7,2538,2.8
12401145451,63,2167,642,460,2449,0.7,1399,2.3
12401145501,54,1951,712,380,1737,0.7,1364,2.3
12401145502,42,2102,685,480,1774,0.7,1361,2.5
12401145503,51,1733,765,450,2215,0.7,1767,2.4
12401145504,50,2021,687,450,2019,0.6,1462,2.3
12401145505,38,1950,823,415,2019,0.7,1759,2.5
12401145506,56,2100,719,450,1866,0.6,1434,2.1
12401145507,50,2550,752,450,2115,0.7,1648,2.4
12401145508,55,2468,745,420,1913,0.6,1488,2.2
12401145509,44,2159,754,450,2272,0.7,1812,2.5
12401145510,53,1972,725,325,2360,0.8,1583,2.7
12401145511,38,2000,843,443,2237,0.7,1885,2.5
12401145512,52,2059,691,430,1718,0.8,1406,2.3
12401145513,50,1950,710,425,1765,0.7,1356,2.1
12401145514,55,2200,831,540,2299,0.7,1850,2.3
12401145515,54,1950,631,350,1937,0.7,1212,2
12402145601,70,0,900,150,0,0.7,900,1
12403145701,33,2273,989,450,2316,0.8,2232,3
12403145702,39,2167,1012,400,2409,0.7,2297,2.9
12403145703,35,2167,900,430,2405,0.8,2276,2.9
12403145704,36,1932,710,400,1792,0.8,1347,2.5
12403145705,31,1733,748,370,1625,0.8,1408,2.7
12403145706,32,1723,667,400,2230,0.9,1874,3
12403145707,40,1801,748,405,1875,0.8,1609,2.6
12403145708,33,1733,710,375,1792,0.8,1481,2.7
12403145709,34,2048,759,385,1587,0.8,1507,2.7
12403145710,36,2134,856,380,2267,0.8,2029,2.7
12403145711,38,2105,805,420,2072,0.8,1942,2.8
12403145712,33,1733,761,390,1800,0.8,1583,2.8
12403145713,33,2167,747,355,1769,0.8,1692,2.8
12403145714,35,1950,703,393,1593,0.8,1406,2.7
12403145715,37,1925,660,410,1712,0.8,1588,2.6
12403145716,39,1964,735,390,1571,0.8,1437,2.5
12403145717,32,1775,703,360,1466,0.8,1297,2.7
12403145718,34,2084,846,380,1885,0.8,1559,2.4
12403145719,33,2167,755,375,1800,0.8,1550,2.6
12403145720,38,2167,735,430,1946,0.8,1713,2.8
12403145721,38,2167,877,385,2019,0.7,1850,2.7
12403145722,40,1950,824,400,2349,0.7,2267,2.8
12403145723,38,2167,755,400,2013,0.8,1721,2.7
12403145724,36,2167,951,433,2150,0.8,1958,2.6
12403145725,37,2106,828,410,1968,0.7,1875,2.7
12403145726,42,2184,818,440,2150,0.8,1875,2.7
12403145727,37,2040,983,448,2279,0.8,2205,2.8
12403145728,36,2600,885,450,2299,0.8,2088,2.9
12403145729,36,2167,927,425,2152,0.8,2044,2.8
12403145730,35,1800,907,425,2095,0.8,2028,2.9
12403145731,37,2100,825,410,1718,0.8,1728,2.9
12403145732,39,2167,1026,400,2460,0.8,2356,2.8
12403145733,35,2032,949,430,2184,0.8,2012,2.7
12403145734,33,2207,834,450,2014,0.8,1812,2.9
12403145735,34,2006,884,420,2083,0.8,2154,3
12403145736,38,2167,980,440,2431,0.7,2230,2.8
12403145737,37,2167,820,385,2095,0.8,1902,2.9
12403145738,33,1777,813,390,1928,0.8,1833,2.6
12403145739,33,2041,841,392,1899,0.8,1833,2.9
12403145740,36,1975,854,430,2202,0.8,2112,2.9
12403145741,35,2167,809,445,2178,0.8,2029,3
12403145901,39,2303,894,450,2437,0.8,2227,2.9
12403145902,44,2321,1031,460,2559,0.7,2206,2.6
12403145903,43,2200,877,550,2600,0.7,2312,2.8
12403145904,47,2167,792,450,2266,0.7,1616,2.3
12403145905,55,2019,632,320,2222,0.8,1323,2.3
12403145906,42,2626,1045,470,2583,0.7,2216,2.8
12403145907,40,2329,1093,490,2550,0.7,2387,2.9
12403145908,43,2500,1004,455,3022,0.7,2340,2.8
12403145909,41,2048,937,400,2267,0.7,1792,2.3
12403145910,42,2274,915,425,2315,0.7,1968,2.7
12403145911,38,2200,1016,455,2392,0.8,2025,2.8
12403145912,40,2253,772,340,2303,0.8,1642,2.6
12403145913,42,2167,848,461,2162,0.7,1817,2.7
12403145914,39,2167,954,460,2571,0.8,2388,3
12403145915,39,2167,959,440,2568,0.8,2382,2.7
12403145916,33,2167,1059,473,2392,0.7,2234,2.8
12403145917,35,2297,1043,460,2866,0.8,2791,3.1
12403145918,42,2080,934,430,2399,0.8,2261,2.8
12403145919,35,1950,1045,460,2718,0.8,2625,3.1
12403145920,40,2500,1057,575,2949,0.8,2575,2.9
12403145921,43,2359,1068,550,2708,0.8,2916,3.1
12403145922,40,2167,977,520,2611,0.7,2276,2.9
12403145923,44,2185,1080,600,2750,0.7,2625,2.9
12403145924,38,2492,896,375,2963,0.8,2194,3
12403145925,39,2340,1058,468,2750,0.8,2470,2.9
12403145926,37,2167,916,470,2227,0.7,2058,2.7
12403145927,37,2037,965,450,2338,0.8,2097,2.9
12403145928,42,2200,874,395,2204,0.7,1651,2.3
12403145929,38,2600,916,435,2615,0.7,2166,2.7
12403145930,40,2167,780,450,2312,0.8,1968,2.7
12403145931,36,2485,987,450,2384,0.8,2042,2.9
12403145932,63,0,502,200,949,0.8,589,1.3
12403145933,35,2167,1117,420,2812,0.8,2478,2.9
12403145934,43,2167,868,393,2420,0.8,2363,3
12403146001,40,2450,1074,530,2750,0.8,2700,3.2
12403146002,38,2213,954,560,2770,0.7,2461,3
12403146003,37,2167,852,560,2474,0.8,2431,3.3
12403146004,34,2167,1058,440,2483,0.8,2289,2.9
12403146005,30,2167,1167,440,2327,0.8,2183,2.8
12403146006,39,2817,1026,450,3474,0.8,3583,3.6
12403146007,40,2520,924,540,2480,0.7,2345,3
12403146008,36,2167,1056,493,3017,0.8,2807,3.3
12403146009,34,2207,1023,473,2603,0.8,2514,3.1
12403146010,30,2167,941,490,2397,0.9,2339,3.2
12403146011,37,2383,933,450,2478,0.8,2283,2.9
12403146012,34,2513,1061,500,2762,0.8,2750,3.4
12403146013,33,2167,891,500,2277,0.8,2200,3.3
12403146014,31,2309,1055,520,2550,0.8,2491,3.3
12403146015,31,2600,961,465,2451,0.8,2388,3.2
12403146016,31,2300,1075,464,2240,0.8,2176,2.8
12403146017,0,0,0,0,0,0,0,0
12403146018,36,2167,1013,480,2619,0.8,2513,3.2
12403146019,37,2500,960,410,2619,0.8,2260,2.8
12403146020,33,2058,1128,430,2524,0.8,2301,2.9
12403146021,39,2235,963,500,2488,0.8,2233,2.7
12403146022,40,2529,878,134,2650,0.9,1843,2.7
12403146023,30,2167,1039,450,2181,0.8,2018,2.8
12403146024,42,2550,1121,550,2865,0.8,2895,3.2
12403146025,40,2500,956,550,2812,0.7,2750,3.1
12403146026,30,2299,979,440,2172,0.9,2017,3
12403146027,39,2200,956,485,2559,0.8,2513,3.1
12403146028,33,2243,993,470,2431,0.8,2328,3.3
12403146029,32,2069,900,450,2285,0.8,2080,2.7
12403146030,46,1975,1065,615,2892,0.7,3107,3.1
12403146031,36,2300,1070,570,2600,0.8,2673,3.3
12403146032,37,1950,955,508,2478,0.7,2288,2.9
12403146033,35,2210,1055,448,2646,0.8,2390,3.2
12403146034,35,2200,1094,485,2795,0.8,2591,3.2
12403146035,31,2493,1043,398,3008,0.9,2770,3.2
12403146036,36,2167,1031,480,2517,0.8,2434,3.1
12403146037,31,2439,969,450,2178,0.8,2144,2.9
12403146038,34,2167,1026,453,2750,0.8,2386,3
12403146039,37,2654,1107,600,3384,0.8,3269,3.4
12403146040,40,2550,1005,750,2750,0.8,2750,3.4
12403146041,43,2292,919,490,2795,0.8,2833,3.3
12403146042,36,2600,1088,620,3211,0.8,3250,3.2
12403146043,37,2132,996,440,2399,0.8,2264,2.9
12403146044,41,2500,900,460,2600,0.7,2341,3
12403146045,34,2167,1003,428,2402,0.8,2075,2.7
12403146046,36,2238,1051,410,2687,0.8,2525,3
12403146047,35,2500,1004,500,3023,0.8,2838,3.2
12403146048,32,2167,1135,480,2550,0.8,2457,3.3
12403146049,40,2217,900,580,2963,0.8,3136,3.6
12403146101,36,2167,944,420,2528,0.8,2211,2.8
12403146102,36,2342,812,430,2312,0.8,1916,2.7
12403146103,36,2015,875,430,2178,0.8,1875,2.7
12403146104,38,2237,622,410,1702,0.8,1609,2.9
12403146105,33,1810,876,430,2208,0.8,2097,3
12403146106,37,2383,963,430,2250,0.8,2086,2.9
12403146107,36,2383,876,430,2062,0.7,1875,2.9
12403146108,38,2167,751,365,2050,0.8,1791,2.8
12403146109,37,2167,897,430,2236,0.8,2163,2.8
12403146110,36,2409,924,440,2162,0.8,1965,2.9
12403146111,37,2084,765,410,1895,0.7,1694,2.7
12403146112,37,2167,919,450,2462,0.8,2291,3.1
12403146113,40,1874,771,370,1924,0.7,1575,2.2
12403146114,36,2095,888,450,2279,0.8,2067,2.8
12403146115,39,2149,844,430,2180,0.8,1892,2.7
12403146116,33,2167,962,430,2216,0.8,1971,2.8
12403146117,36,1992,808,440,2096,0.8,1928,2.7
12403146118,35,2080,873,445,2206,0.8,2047,2.9
12403146119,39,2200,821,450,2110,0.7,1837,2.6
12403146120,36,2167,891,440,2064,0.8,1911,2.8
12403146121,38,2167,813,440,2077,0.8,1937,2.8
12403146122,37,2500,858,410,2399,0.8,2055,2.8
12403146123,31,2279,814,445,2216,0.8,2028,2.9
12403146124,43,2152,969,430,2312,0.7,2204,2.6
12403146125,36,2341,814,460,2018,0.8,2028,3
12403146126,37,2029,714,450,1937,0.8,1600,2.9
12403146127,37,2167,853,420,2080,0.8,1875,2.6
12403146128,36,2200,832,405,2118,0.8,1699,2.6
12403146129,39,2167,562,300,1671,0.9,1201,2.4
12403146130,38,1798,769,435,2125,0.8,1781,2.6
12403146131,35,2340,1002,450,2520,0.8,2312,3.2
12403146132,39,2180,765,430,1731,0.8,1670,2.8
12403146133,40,2772,900,600,3250,1.3,3250,2.7
12403146134,31,2000,660,380,1861,0.9,1429,2.6
12403146135,37,1950,811,390,1774,0.7,1483,2.6
12403146136,38,1365,912,300,1765,0.8,1137,1.5
12403146137,32,1653,992,370,1775,0.8,1503,1.9
12403146138,41,1950,1019,390,2159,0.7,1792,2.3
12403146139,44,1929,883,440,2107,0.7,1891,2.5
12403146140,71,6500,533,140,1112,0.7,640,1.5
12403146141,41,2000,833,420,2010,0.7,1779,2.4
12403146203,33,1970,785,380,1604,0.8,1414,2.4
12403146204,35,2000,782,370,1833,0.8,1550,2.6
12403146205,39,2058,805,410,2069,0.8,1839,2.7
12403146206,34,1092,615,265,1339,0.8,933,1.8
12403146207,32,1790,722,378,1573,0.9,1407,2.7
12403146208,34,1192,687,290,1295,0.9,1013,1.8
12403146209,33,2167,847,443,2315,0.8,2062,3.2
12403146210,34,1972,758,370,1375,0.8,1386,2.5
12403146212,46,1600,806,400,2036,0.7,1652,2.4
12403146213,42,1733,620,375,1828,0.8,1708,2.8
12403146214,31,2000,873,400,2052,0.9,1787,2.8
12403146215,0,0,0,0,0,0,0,0
12403146217,36,1733,824,380,1890,0.8,1590,2.4
12403146218,30,1912,845,400,1854,0.9,1663,2.9
12403146220,42,1625,837,430,2270,0.7,2023,2.9
12403146221,40,2234,887,450,2416,0.8,2305,3
12403146223,30,2000,819,390,1828,0.9,1658,2.7
12403146226,32,1975,852,380,1687,0.8,1637,2.8
12403146227,37,1632,608,268,1224,0.8,890,1.7
12403146228,33,1733,735,380,1929,0.9,1766,2.7
12403146229,34,2100,936,440,2250,0.8,2120,3.1
12403146230,35,2080,779,400,2018,0.8,1833,2.8
12403146231,35,1928,865,410,2150,0.9,1961,3
12403146232,41,2167,949,450,2333,0.8,2291,3.2
12403146233,33,1950,953,440,2263,0.9,2171,3.2
12403146234,35,2000,912,425,2094,0.9,1875,2.9
12403146235,35,2113,1005,450,2345,0.8,2130,3
12403146236,33,2000,948,430,2289,0.8,2071,2.9
12403146237,33,2300,780,550,2055,0.8,1937,3.2
12403146238,38,2160,838,388,2100,0.8,1886,2.6
12403146239,35,1877,707,380,1602,0.8,1386,2.5
12403146240,37,1928,551,355,1593,0.9,1145,2.4
12403146241,30,2859,1271,530,3137,0.8,3131,3.6
12403146242,34,1950,778,380,1812,0.8,1666,2.7
12403146243,37,1454,742,295,1510,0.9,1159,1.8
12403146244,32,1600,873,335,1722,0.9,1319,1.9
12403146245,31,1600,725,290,1531,0.8,1036,1.7
12403146247,31,2800,1125,605,2641,0.9,2702,3.6
12403146248,35,1884,621,328,1516,0.8,1220,2.2
12403146249,26,2600,900,520,2100,0.9,2152,3.8
12403146250,30,2821,1099,605,2713,0.9,2838,3.7
12403146251,80,557,465,216,1062,0.6,700,1.4
12403146252,31,2518,1196,535,2826,0.8,2916,3.6
12403146253,0,0,0,0,0,0,0,0
12403146254,30,1599,1104,395,1912,1,1542,1.9
12403146255,28,2936,1147,530,3075,0.9,3086,3.7
12403146256,30,1440,734,340,1885,0.9,1423,2.4
12403146257,30,3000,1222,550,2984,0.9,2944,3.6
12403146258,32,2139,704,350,1888,0.9,1201,2.3
12403146259,27,0,508,423,1125,1.2,824,4
12403146260,31,2600,1023,540,2849,0.9,2899,3.6
12403146261,33,2383,1051,495,2730,0.9,2518,3.4
12403146262,35,1950,840,380,1899,0.7,1472,2.2
12403146263,37,1733,634,390,1656,0.8,1494,2.5
12403146301,38,2600,877,480,2449,0.8,2150,2.8
12403146302,41,2167,959,475,2583,0.8,2542,3.4
12403146303,36,2243,921,520,2319,0.8,2139,3
12403146305,49,3467,918,600,2750,0.8,2750,3.1
12403146306,42,2708,853,420,2027,0.8,2134,3.3
12403146307,37,2427,972,450,2481,0.8,2309,3.1
12403146310,38,2600,970,400,2704,0.8,2681,3.2
12403146311,36,2297,1059,450,2113,0.8,2140,2.7
12403146312,45,3033,814,600,2449,0.8,2321,3.3
12403146313,48,2258,753,450,1974,0.7,1674,3
12403146314,48,2222,876,440,2250,0.7,1812,2.8
12403146315,48,2817,937,623,3150,0.8,3075,3.3
12403146316,43,2084,784,400,1906,0.8,1821,3.2
12403146317,49,3250,911,365,2594,0.7,2594,3.3
12403146318,50,2080,703,300,2136,0.8,1078,2.1
12403146319,36,3017,1029,425,3277,0.8,3139,3.5
12403146320,33,3467,753,410,2218,0.9,2791,3.9
12403146321,49,2167,771,456,2124,0.9,2083,3
12403146322,30,2500,1170,510,2903,0.8,2426,3.1
12403146323,34,3250,1169,0,3733,0.9,4027,4
12403146324,35,3467,1355,950,3725,0.8,3824,3.7
12403146325,30,3033,1353,650,3315,0.8,3356,3.8
12403146326,30,2210,1226,520,2781,0.8,2515,2.9
12403146327,29,2500,1096,540,2510,0.8,2388,3.1
12403146328,30,3000,1240,620,3158,0.9,3224,3.6
12403146329,44,1027,795,515,2175,0.8,1968,3
12403146330,44,3000,973,400,2843,0.7,2833,3.3
12403146331,31,2600,1118,560,2932,0.8,2867,3.4
12403146332,34,3950,1257,980,3805,0.8,4521,4.3
12403146333,31,2979,1167,600,3010,0.8,2991,3.5
12403146334,31,2700,1283,580,3218,0.8,3146,3.5
12403146401,46,2058,637,300,1974,0.8,1112,2
12403146402,41,1718,682,370,1303,0.7,1168,2.1
12403146403,36,1617,826,410,1890,0.8,1422,2.3
12403146404,48,1733,483,150,1406,0.8,497,1.7
12403146405,39,1300,743,300,1187,0.8,1010,1.5
12403146406,45,1300,589,280,1166,0.8,708,1.4
12403146407,45,2800,949,495,2703,0.8,2487,2.9
12403146408,37,1950,850,420,2066,0.8,1766,2.7
12403146409,34,1950,655,330,1833,0.8,1234,2.5
12403146410,30,1846,588,320,1303,0.8,1125,2.5
12403146411,34,1800,764,350,1680,0.8,1466,2.5
12403146412,37,1624,654,350,1541,0.8,1307,2.2
12403146413,74,1400,592,380,1452,0.8,915,1.9
12403146414,36,1437,775,300,1471,0.7,1079,1.6
12403146416,33,1600,803,390,1924,0.9,1612,2.2
12403146417,29,1742,921,395,1850,1,1471,2
12403146418,31,2113,686,405,1562,0.8,1388,2.6
12403146419,35,1950,853,390,1952,0.8,1475,2.2
12403146420,34,1733,671,350,1339,0.8,1107,2
12403146421,45,2000,502,230,1525,0.8,863,2
12403146422,33,2275,839,400,1875,0.7,1728,2.6
12403146423,32,1780,1009,380,1920,0.8,1576,1.8
12403146424,72,1784,615,430,1472,0.8,784,1.4
12403146425,35,1733,832,380,1795,0.9,1455,1.9
12403146426,42,1900,725,420,1625,0.8,1062,1.6
12403146427,61,0,1375,600,7000,1.1,1149,1.2
12403146429,31,1733,592,350,1861,0.8,1390,2.7
12403146430,45,2100,742,420,1794,0.8,1440,2.4
12403146431,37,2125,794,440,1948,0.8,1821,2.7
12403146432,33,1602,902,360,1792,0.8,1385,2.1
12403146433,44,1517,770,300,1525,0.7,1081,1.6
12403146434,29,1730,1335,450,2225,1.1,1964,1.8
12403146435,30,1733,1022,385,1978,0.9,1479,1.9
12403146436,29,1733,1026,400,1954,0.8,1581,1.9
12403146437,30,1901,1139,440,2125,1,1697,1.8
12403146438,43,2200,653,500,2463,0.9,2083,2.5
12403146439,27,1660,781,340,1215,1,1101,1.7
12403146440,30,1717,1167,420,2116,1,1730,1.8
12403146441,30,2019,971,550,2308,1,2432,3.2
12403146442,31,2200,1162,540,2683,0.8,2603,2.7
12403146501,33,2300,976,460,2389,0.8,2369,3.3
12403146502,0,0,0,0,0,0,0,0
12403146504,35,2600,1118,475,3139,0.8,3144,3.5
12403146505,44,2622,868,200,2726,0.8,2736,3.3
12403146507,34,2383,970,473,2509,0.8,2319,3
12403146508,40,2435,909,525,2340,0.8,2071,3.1
12403146509,37,2600,977,325,2750,0.8,2562,3.5
12403146510,32,1885,843,395,2011,0.8,1674,2.6
12403146511,37,1777,889,380,2147,0.8,1618,2.5
12403146512,34,1733,855,375,1694,0.8,1395,2.3
12403146514,38,2700,764,560,2444,0.8,2266,3.2
12403146515,39,2232,985,530,2646,0.8,2718,3.4
12403146516,41,2383,981,435,2567,0.9,2666,3.6
12403146517,27,2700,1226,400,2821,0.7,2791,3
12403146518,41,2420,776,430,2042,0.8,2125,3
12403146519,0,0,0,0,0,0,0,0
12403146520,29,3225,1454,560,3019,0.8,3009,3.2
12403170701,34,2167,861,440,2365,0.8,2143,3
12403170702,33,1999,875,420,2180,0.8,1896,2.7
12403170703,33,2084,872,420,2125,0.9,2014,3
12403170704,40,1959,873,490,2216,0.8,2205,2.9
12403170705,31,2167,955,400,2208,0.8,2010,2.9
12403170706,28,2000,431,183,793,0.9,805,2.8
12403170707,38,2058,893,385,2517,0.7,2170,2.8
12403170708,29,2100,986,430,2304,0.9,2187,3
12403170709,37,2080,916,420,2366,0.8,2187,2.7
12403170710,28,2154,990,510,2323,0.9,2323,3.5
12403170711,37,2167,990,410,2533,0.7,2282,2.8
12403170712,32,2300,1057,420,2634,0.8,2302,3
12403170713,33,2048,808,420,2020,0.8,1792,3
12403170714,34,2167,870,410,2250,0.8,2083,2.8
12403170715,27,2700,437,151,900,0.9,811,2.9
12403170716,33,2145,966,410,2173,0.7,2071,2.6
12403170717,35,2167,903,420,1980,0.8,1812,2.8
12403170718,37,3300,880,420,2405,0.9,1937,3.2
12403170719,29,1950,738,365,1847,0.8,1687,2.8
12403170720,31,1950,953,405,2516,0.8,2461,3.1
12403170721,43,2500,953,550,3050,0.8,3050,3.5
12403170722,35,1733,897,450,2440,0.8,2326,3
12403170723,34,2100,880,350,2107,0.8,1542,2.5
12403170724,38,3685,757,490,2250,0.8,2600,3.5
12403170725,36,1840,921,415,2295,0.8,2238,3.1
12403170726,31,2128,966,450,2227,0.8,2040,2.9
12403170727,37,2167,936,410,2471,0.8,2027,2.9
12403170728,31,1852,890,410,2196,1,2017,2.8
12403170729,33,2000,828,430,2071,0.8,1916,3
12403170730,41,3124,785,550,2345,0.9,2537,3.4
12403170731,40,2010,853,450,2643,0.7,2333,2.7
12403170732,28,2242,550,230,962,0.8,812,2.8
12403170733,35,2405,868,440,2676,0.8,2547,3.5
12403170734,36,2354,1148,500,3015,0.8,3028,3.2
12403170735,30,1900,882,440,2141,0.8,1942,3
12403170736,35,2451,1169,540,2683,0.8,2484,3
12403170737,34,2947,876,375,2416,0.9,2416,3.5
12403170738,36,2072,942,400,2269,0.7,1766,2.5
12403170739,33,2247,1203,500,2446,0.8,2206,2.6
12403170740,28,2167,712,700,2250,0.9,1937,5
12403170741,39,2000,848,410,2234,0.7,2050,2.7
12403170742,34,2383,972,405,2299,0.8,2150,2.8
12403170743,32,2000,903,400,2055,0.9,2025,3
12403170744,33,1972,962,420,2384,0.8,2303,3
12403170745,36,2106,991,450,2726,0.8,2588,3.1
12403170746,33,2383,1254,500,2946,0.8,2569,2.9
12403170747,39,2178,1052,430,2791,0.8,2704,3.2
12403170801,29,2410,981,540,2531,0.9,2478,3.4
12403170802,38,2000,694,486,1718,0.8,1625,3.1
12403170803,30,2817,1168,565,2799,0.8,2859,3.5
12403170804,37,2560,910,550,2117,0.8,1875,2.6
12403170805,32,3098,916,490,2542,0.9,2594,3.8
12403170806,41,2757,729,525,2136,0.8,1946,3.2
12403170807,32,2500,1103,530,2728,0.9,2659,3.5
12403170808,31,2682,1117,530,2598,0.9,2633,3.5
12403170809,30,2924,1219,528,2583,0.8,2597,3.1
12403170810,30,2600,1138,550,2692,0.9,2750,3.5
12403170811,31,2650,1125,510,2643,0.9,2553,3.3
12403170812,29,2650,1258,545,2728,0.8,2727,3.3
12403170813,41,2500,539,530,1678,0.8,1520,3.3
12403170814,30,2452,1151,545,2653,0.8,2612,3.3
12403170815,29,2873,1087,530,2509,0.8,2560,3.2
12403170816,32,2478,1125,530,2470,0.8,2423,3.1
12403170817,32,2620,1128,540,2515,0.8,2583,3.2
12403170818,30,2708,1228,550,2937,0.8,2895,3.4
12403170819,28,2666,1045,530,2550,0.9,2609,3.3
12403170820,26,2958,1166,530,3041,0.9,2886,3.9
